Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
412; python ga.py 10 256N_graph10.dat 0.075 0.03 0.5 0.7 0.3 201 256N_graph10laxgen2rem50_ 628342
/project/6008788/js17sy/reopenga/256a/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 177.300
gen >0, new best = 167.400
gen >0, new best = 161.800
gen >0, new best = 157.000
gen: 0 best: 157.0 mean: 174.7639303482587
gen >1, new best = 154.600
gen: 1 best: 154.6 mean: 173.70199004975123
gen: 2 best: 154.6 mean: 174.65174129353233
gen: 3 best: 154.6 mean: 175.01492537313433
gen: 4 best: 154.6 mean: 172.5134328358209
gen: 5 best: 154.6 mean: 171.9228855721393
gen: 6 best: 154.6 mean: 171.67263681592038
gen >7, new best = 154.400
gen: 7 best: 154.4 mean: 170.68756218905472
gen: 8 best: 154.4 mean: 170.4223880597015
gen >9, new best = 151.600
gen: 9 best: 151.6 mean: 169.4039800995025
gen >10, new best = 150.100
gen: 10 best: 150.1 mean: 169.09402985074627
gen: 11 best: 150.1 mean: 167.84776119402986
gen >12, new best = 149.400
gen: 12 best: 149.4 mean: 168.46567164179103
gen: 13 best: 149.4 mean: 167.81741293532338
gen >14, new best = 148.300
gen: 14 best: 148.3 mean: 166.98208955223882
gen: 15 best: 148.3 mean: 167.3766169154229
gen >16, new best = 147.900
gen >16, new best = 146.200
gen: 16 best: 146.2 mean: 165.78955223880598
gen: 17 best: 146.2 mean: 166.66218905472635
gen: 18 best: 146.2 mean: 165.1457711442786
gen: 19 best: 146.2 mean: 165.16467661691541
gen >20, new best = 142.900
gen: 20 best: 142.9 mean: 163.89203980099504
gen: 21 best: 142.9 mean: 163.8995024875622
gen: 22 best: 142.9 mean: 163.5174129353234
gen: 23 best: 142.9 mean: 163.21492537313432
gen: 24 best: 142.9 mean: 162.40746268656716
gen >25, new best = 139.900
gen: 25 best: 139.9 mean: 161.563184079602
gen: 26 best: 139.9 mean: 161.49502487562188
gen: 27 best: 139.9 mean: 161.3626865671642
gen: 28 best: 139.9 mean: 161.5089552238806
gen: 29 best: 139.9 mean: 160.43880597014925
gen: 30 best: 139.9 mean: 160.21492537313432
gen: 31 best: 139.9 mean: 158.74726368159205
gen: 32 best: 139.9 mean: 159.544776119403
gen: 33 best: 139.9 mean: 158.4825870646766
gen: 34 best: 139.9 mean: 158.93830845771143
gen: 35 best: 139.9 mean: 158.50298507462688
gen: 36 best: 139.9 mean: 158.70547263681593
gen: 37 best: 139.9 mean: 157.5681592039801
gen >38, new best = 139.000
gen: 38 best: 139.0 mean: 157.21044776119402
gen >39, new best = 136.200
gen: 39 best: 136.2 mean: 156.22935323383084
gen: 40 best: 136.2 mean: 156.0905472636816
gen: 41 best: 136.2 mean: 156.14378109452736
gen: 42 best: 136.2 mean: 155.46965174129355
gen: 43 best: 136.2 mean: 156.24328358208956
gen: 44 best: 136.2 mean: 155.85721393034825
gen: 45 best: 136.2 mean: 154.3398009950249
gen: 46 best: 136.2 mean: 154.2233830845771
gen: 47 best: 136.2 mean: 154.3726368159204
gen >48, new best = 135.500
gen: 48 best: 135.5 mean: 153.71741293532338
gen: 49 best: 135.5 mean: 153.46616915422885
gen: 50 best: 135.5 mean: 153.05721393034827
gen >51, new best = 132.400
gen: 51 best: 132.4 mean: 152.3910447761194
gen: 52 best: 132.4 mean: 152.78805970149253
gen: 53 best: 132.4 mean: 153.2144278606965
gen: 54 best: 132.4 mean: 152.5099502487562
gen: 55 best: 132.4 mean: 152.81442786069653
gen: 56 best: 132.4 mean: 153.54776119402985
gen: 57 best: 132.4 mean: 151.54875621890548
gen: 58 best: 132.4 mean: 152.93034825870646
gen: 59 best: 132.4 mean: 151.8268656716418
gen: 60 best: 132.4 mean: 152.12885572139302
gen: 61 best: 132.4 mean: 153.05522388059703
gen: 62 best: 132.4 mean: 152.56716417910448
gen: 63 best: 132.4 mean: 151.6960199004975
gen: 64 best: 132.4 mean: 151.06716417910448
gen: 65 best: 132.4 mean: 151.8179104477612
gen: 66 best: 132.4 mean: 150.92388059701491
gen: 67 best: 132.4 mean: 151.50398009950248
gen: 68 best: 132.4 mean: 151.5542288557214
gen: 69 best: 132.4 mean: 150.79651741293532
gen: 70 best: 132.4 mean: 150.78059701492538
gen >71, new best = 131.900
gen: 71 best: 131.9 mean: 151.15820895522387
gen: 72 best: 131.9 mean: 150.35273631840795
gen: 73 best: 131.9 mean: 149.94726368159203
gen: 74 best: 131.9 mean: 150.67860696517414
gen >75, new best = 130.700
gen: 75 best: 130.7 mean: 149.94875621890546
gen: 76 best: 130.7 mean: 150.19701492537314
gen: 77 best: 130.7 mean: 148.8407960199005
gen: 78 best: 130.7 mean: 147.87164179104477
gen >79, new best = 127.200
gen: 79 best: 127.2 mean: 149.36915422885573
gen: 80 best: 127.2 mean: 149.37562189054725
gen: 81 best: 127.2 mean: 150.0870646766169
gen: 82 best: 127.2 mean: 150.19203980099502
gen: 83 best: 127.2 mean: 148.97512437810946
gen: 84 best: 127.2 mean: 149.80348258706468
gen: 85 best: 127.2 mean: 149.57512437810945
gen: 86 best: 127.2 mean: 149.86169154228855
gen: 87 best: 127.2 mean: 149.56666666666666
gen: 88 best: 127.2 mean: 149.9049751243781
gen: 89 best: 127.2 mean: 150.31890547263683
gen: 90 best: 127.2 mean: 149.34328358208955
gen: 91 best: 127.2 mean: 148.94726368159203
gen: 92 best: 127.2 mean: 149.4497512437811
gen: 93 best: 127.2 mean: 148.20099502487562
gen: 94 best: 127.2 mean: 148.72537313432835
gen >95, new best = 125.400
gen: 95 best: 125.4 mean: 149.64975124378108
gen: 96 best: 125.4 mean: 149.1179104477612
gen: 97 best: 125.4 mean: 148.7502487562189
gen: 98 best: 125.4 mean: 148.9039800995025
gen: 99 best: 125.4 mean: 149.12935323383084
[10, 9, 10, 10, 9, 9, 10, 9, 9, 10, 10, 8, 8, 9, 9, 9, 9, 9, 10, 8, 10, 9, 8, 9, 9, 10, 10, 9, 8, 9, 11, 8, 9]
Test count of edges: 797
cat
