Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
330; python ga.py 10 256N_graph10.dat 0.05 0.02 0.7 0.7 0.3 201 256N_graph10mediumgen2rem70_ 856830
/project/6008788/js17sy/reopenga/256a/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 199.100
gen >0, new best = 151.800
gen >0, new best = 151.300
gen >0, new best = 146.500
gen >0, new best = 131.700
gen: 0 best: 131.7 mean: 175.2094527363184
gen >1, new best = 124.000
gen: 1 best: 124.0 mean: 173.9781094527363
gen >2, new best = 119.800
gen: 2 best: 119.8 mean: 171.71691542288556
gen: 3 best: 119.8 mean: 170.4910447761194
gen: 4 best: 119.8 mean: 169.44378109452737
gen: 5 best: 119.8 mean: 166.60597014925372
gen: 6 best: 119.8 mean: 166.39303482587064
gen: 7 best: 119.8 mean: 161.30995024875622
gen >8, new best = 118.700
gen >8, new best = 116.900
gen: 8 best: 116.9 mean: 161.18905472636817
gen: 9 best: 116.9 mean: 158.6179104477612
gen >10, new best = 114.000
gen: 10 best: 114.0 mean: 159.63880597014926
gen: 11 best: 114.0 mean: 156.05522388059703
gen: 12 best: 114.0 mean: 157.2492537313433
gen: 13 best: 114.0 mean: 156.3412935323383
gen >14, new best = 112.200
gen: 14 best: 112.2 mean: 154.58109452736318
gen: 15 best: 112.2 mean: 154.3268656716418
gen >16, new best = 111.200
gen: 16 best: 111.2 mean: 151.7462686567164
gen: 17 best: 111.2 mean: 151.86766169154228
gen >18, new best = 109.200
gen: 18 best: 109.2 mean: 150.9731343283582
gen: 19 best: 109.2 mean: 149.27611940298507
gen: 20 best: 109.2 mean: 147.55671641791045
gen >21, new best = 106.100
gen: 21 best: 106.1 mean: 149.40646766169155
gen: 22 best: 106.1 mean: 146.72587064676617
gen: 23 best: 106.1 mean: 148.4179104477612
gen: 24 best: 106.1 mean: 147.72388059701493
gen: 25 best: 106.1 mean: 147.49751243781094
gen: 26 best: 106.1 mean: 145.5860696517413
gen >27, new best = 98.900
gen: 27 best: 98.9 mean: 144.87064676616916
gen: 28 best: 98.9 mean: 144.45621890547264
gen: 29 best: 98.9 mean: 145.618407960199
gen: 30 best: 98.9 mean: 146.17512437810944
gen: 31 best: 98.9 mean: 143.79154228855722
gen: 32 best: 98.9 mean: 143.0592039800995
gen: 33 best: 98.9 mean: 141.91094527363185
gen: 34 best: 98.9 mean: 142.97213930348258
gen: 35 best: 98.9 mean: 142.22985074626865
gen: 36 best: 98.9 mean: 144.85621890547264
gen: 37 best: 98.9 mean: 142.37014925373134
gen: 38 best: 98.9 mean: 142.39353233830846
gen: 39 best: 98.9 mean: 143.26616915422886
gen: 40 best: 98.9 mean: 143.16965174129353
gen: 41 best: 98.9 mean: 142.16517412935323
gen: 42 best: 98.9 mean: 144.16965174129353
gen: 43 best: 98.9 mean: 141.0328358208955
gen: 44 best: 98.9 mean: 141.32636815920398
gen: 45 best: 98.9 mean: 140.81741293532338
gen: 46 best: 98.9 mean: 138.40646766169155
gen: 47 best: 98.9 mean: 140.20646766169153
gen: 48 best: 98.9 mean: 138.0497512437811
gen: 49 best: 98.9 mean: 139.518407960199
gen: 50 best: 98.9 mean: 141.0407960199005
gen >51, new best = 97.500
gen: 51 best: 97.5 mean: 139.58258706467663
gen: 52 best: 97.5 mean: 141.3323383084577
gen: 53 best: 97.5 mean: 138.24577114427862
gen: 54 best: 97.5 mean: 139.76417910447762
gen: 55 best: 97.5 mean: 138.03532338308457
gen: 56 best: 97.5 mean: 138.85572139303483
gen: 57 best: 97.5 mean: 139.36616915422886
gen: 58 best: 97.5 mean: 136.50348258706467
gen: 59 best: 97.5 mean: 139.73731343283583
gen: 60 best: 97.5 mean: 137.28557213930347
gen: 61 best: 97.5 mean: 136.8139303482587
gen: 62 best: 97.5 mean: 136.05820895522388
gen: 63 best: 97.5 mean: 137.69552238805971
gen: 64 best: 97.5 mean: 137.92885572139303
gen: 65 best: 97.5 mean: 137.13681592039802
gen: 66 best: 97.5 mean: 135.62487562189054
gen: 67 best: 97.5 mean: 136.74477611940299
gen: 68 best: 97.5 mean: 135.5512437810945
gen: 69 best: 97.5 mean: 137.34776119402986
gen: 70 best: 97.5 mean: 135.97114427860697
gen: 71 best: 97.5 mean: 135.33781094527365
gen: 72 best: 97.5 mean: 135.87412935323383
gen: 73 best: 97.5 mean: 136.72189054726368
gen: 74 best: 97.5 mean: 136.58955223880596
gen: 75 best: 97.5 mean: 135.27512437810944
gen: 76 best: 97.5 mean: 134.95771144278606
gen: 77 best: 97.5 mean: 135.13781094527363
gen: 78 best: 97.5 mean: 136.1318407960199
gen: 79 best: 97.5 mean: 134.56019900497512
gen: 80 best: 97.5 mean: 136.21293532338308
gen: 81 best: 97.5 mean: 136.1363184079602
gen: 82 best: 97.5 mean: 135.2049751243781
gen: 83 best: 97.5 mean: 135.57462686567163
gen: 84 best: 97.5 mean: 137.02437810945273
gen: 85 best: 97.5 mean: 135.7860696517413
gen: 86 best: 97.5 mean: 135.84228855721392
gen: 87 best: 97.5 mean: 133.30149253731344
gen: 88 best: 97.5 mean: 136.2537313432836
gen: 89 best: 97.5 mean: 135.42039800995025
gen: 90 best: 97.5 mean: 134.31243781094528
gen: 91 best: 97.5 mean: 136.2507462686567
gen: 92 best: 97.5 mean: 136.46666666666667
gen: 93 best: 97.5 mean: 133.2547263681592
gen: 94 best: 97.5 mean: 135.6402985074627
gen: 95 best: 97.5 mean: 134.57363184079603
gen: 96 best: 97.5 mean: 136.7950248756219
gen: 97 best: 97.5 mean: 135.57164179104478
gen: 98 best: 97.5 mean: 135.04875621890548
gen: 99 best: 97.5 mean: 133.47064676616915
[9, 8, 9, 11, 9, 9, 8, 9, 10, 9, 9, 9, 8, 5, 9, 8, 6, 8, 9, 8, 7, 9, 10, 9, 9, 9, 10, 9, 10, 10, 5, 6, 4, 7]
Test count of edges: 478
cat
