Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
561; python ga.py 18 1024N_graph18.dat 0.1 0.04 0.5 0.5 0.5 201 1024N_graph18leerygen1rem50_ 599781
/project/6008788/js17sy/reopenga/1024a/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 710.100
gen >0, new best = 706.800
gen >0, new best = 704.200
gen >0, new best = 704.100
gen >0, new best = 699.700
gen >0, new best = 691.100
gen >0, new best = 678.100
gen >0, new best = 640.000
gen >0, new best = 629.800
gen: 0 best: 629.8 mean: 705.6853233830846
gen >1, new best = 624.400
gen: 1 best: 624.4 mean: 704.181592039801
gen: 2 best: 624.4 mean: 704.0761194029851
gen: 3 best: 624.4 mean: 704.5606965174129
gen >4, new best = 619.500
gen: 4 best: 619.5 mean: 704.9353233830846
gen >5, new best = 614.800
gen: 5 best: 614.8 mean: 702.6796019900497
gen: 6 best: 614.8 mean: 703.0691542288557
gen: 7 best: 614.8 mean: 703.0004975124378
gen: 8 best: 614.8 mean: 702.8427860696518
gen >9, new best = 605.800
gen: 9 best: 605.8 mean: 701.1034825870647
gen: 10 best: 605.8 mean: 702.5253731343283
gen: 11 best: 605.8 mean: 702.0407960199005
gen: 12 best: 605.8 mean: 698.2800995024876
gen: 13 best: 605.8 mean: 700.2074626865672
gen: 14 best: 605.8 mean: 700.5890547263682
gen: 15 best: 605.8 mean: 700.0452736318408
gen: 16 best: 605.8 mean: 699.3587064676617
gen: 17 best: 605.8 mean: 700.1303482587065
gen: 18 best: 605.8 mean: 699.2363184079602
gen: 19 best: 605.8 mean: 697.4452736318408
gen: 20 best: 605.8 mean: 697.4791044776119
gen: 21 best: 605.8 mean: 698.5900497512438
gen: 22 best: 605.8 mean: 698.4402985074627
gen: 23 best: 605.8 mean: 696.6154228855721
gen: 24 best: 605.8 mean: 695.7213930348258
gen: 25 best: 605.8 mean: 695.5069651741294
gen: 26 best: 605.8 mean: 695.1945273631841
gen: 27 best: 605.8 mean: 694.4890547263682
gen: 28 best: 605.8 mean: 694.776119402985
gen: 29 best: 605.8 mean: 694.1353233830846
gen: 30 best: 605.8 mean: 693.4194029850746
gen: 31 best: 605.8 mean: 692.8432835820895
gen: 32 best: 605.8 mean: 693.6706467661692
gen: 33 best: 605.8 mean: 694.2253731343284
gen >34, new best = 604.700
gen: 34 best: 604.7 mean: 693.4900497512438
gen: 35 best: 604.7 mean: 692.4681592039801
gen >36, new best = 596.900
gen: 36 best: 596.9 mean: 691.6696517412935
gen: 37 best: 596.9 mean: 692.5557213930348
gen: 38 best: 596.9 mean: 692.5029850746268
gen: 39 best: 596.9 mean: 692.6587064676617
gen: 40 best: 596.9 mean: 690.7711442786069
gen: 41 best: 596.9 mean: 689.4412935323382
gen: 42 best: 596.9 mean: 692.0646766169154
gen: 43 best: 596.9 mean: 692.8562189054726
gen: 44 best: 596.9 mean: 690.4621890547264
gen: 45 best: 596.9 mean: 690.5069651741294
gen: 46 best: 596.9 mean: 690.326368159204
gen: 47 best: 596.9 mean: 690.7308457711442
gen: 48 best: 596.9 mean: 689.0417910447761
gen: 49 best: 596.9 mean: 689.2303482587065
gen: 50 best: 596.9 mean: 690.457711442786
gen: 51 best: 596.9 mean: 690.3980099502487
gen: 52 best: 596.9 mean: 689.1283582089552
gen: 53 best: 596.9 mean: 690.9910447761195
gen: 54 best: 596.9 mean: 689.4930348258706
gen: 55 best: 596.9 mean: 688.7243781094527
gen: 56 best: 596.9 mean: 687.9810945273632
gen: 57 best: 596.9 mean: 688.0348258706467
gen: 58 best: 596.9 mean: 686.3587064676617
gen: 59 best: 596.9 mean: 685.88407960199
gen: 60 best: 596.9 mean: 687.5582089552239
gen: 61 best: 596.9 mean: 687.107960199005
gen: 62 best: 596.9 mean: 687.2572139303483
gen: 63 best: 596.9 mean: 687.6960199004975
gen: 64 best: 596.9 mean: 687.7233830845771
gen: 65 best: 596.9 mean: 687.8014925373134
gen: 66 best: 596.9 mean: 686.2945273631841
gen: 67 best: 596.9 mean: 686.3935323383084
gen: 68 best: 596.9 mean: 686.1597014925374
gen: 69 best: 596.9 mean: 685.797512437811
gen: 70 best: 596.9 mean: 686.1308457711443
