Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
462; python ga.py 18 1024N_graph18.dat 0.075 0.03 0.7 0.5 0.5 201 1024N_graph18laxgen1rem70_ 342732
/project/6008788/js17sy/reopenga/1024a/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 662.300
gen >0, new best = 655.600
gen >0, new best = 578.900
gen >0, new best = 575.300
gen: 0 best: 575.3 mean: 651.076368159204
gen >1, new best = 559.900
gen: 1 best: 559.9 mean: 649.4691542288557
gen: 2 best: 559.9 mean: 645.8820895522388
gen: 3 best: 559.9 mean: 635.2621890547264
gen >4, new best = 559.300
gen >4, new best = 537.500
gen: 4 best: 537.5 mean: 636.9124378109452
gen: 5 best: 537.5 mean: 631.8940298507463
gen: 6 best: 537.5 mean: 631.2328358208955
gen: 7 best: 537.5 mean: 624.5741293532338
gen: 8 best: 537.5 mean: 623.1701492537313
gen: 9 best: 537.5 mean: 617.9402985074627
gen: 10 best: 537.5 mean: 619.4283582089553
gen: 11 best: 537.5 mean: 615.063184079602
gen: 12 best: 537.5 mean: 615.7457711442786
gen >13, new best = 499.400
gen: 13 best: 499.4 mean: 611.2771144278607
gen >14, new best = 496.800
gen: 14 best: 496.8 mean: 610.1189054726368
gen: 15 best: 496.8 mean: 604.579104477612
gen: 16 best: 496.8 mean: 603.9522388059702
gen: 17 best: 496.8 mean: 606.6407960199004
gen: 18 best: 496.8 mean: 602.5885572139304
gen: 19 best: 496.8 mean: 600.381592039801
gen: 20 best: 496.8 mean: 601.0194029850746
gen: 21 best: 496.8 mean: 598.3283582089553
gen: 22 best: 496.8 mean: 596.3522388059702
gen: 23 best: 496.8 mean: 593.5228855721393
gen: 24 best: 496.8 mean: 590.8109452736319
gen: 25 best: 496.8 mean: 587.7164179104477
gen: 26 best: 496.8 mean: 588.1845771144278
gen: 27 best: 496.8 mean: 584.2870646766169
gen: 28 best: 496.8 mean: 586.6726368159204
gen >29, new best = 482.200
gen: 29 best: 482.2 mean: 584.4243781094527
gen: 30 best: 482.2 mean: 583.497512437811
gen: 31 best: 482.2 mean: 579.5154228855721
gen: 32 best: 482.2 mean: 577.9004975124378
gen: 33 best: 482.2 mean: 576.8930348258707
gen: 34 best: 482.2 mean: 576.0636815920398
gen: 35 best: 482.2 mean: 573.310447761194
gen >36, new best = 473.700
gen: 36 best: 473.7 mean: 577.0482587064677
gen: 37 best: 473.7 mean: 573.005472636816
gen: 38 best: 473.7 mean: 576.2199004975124
gen: 39 best: 473.7 mean: 576.7800995024876
gen: 40 best: 473.7 mean: 573.8666666666667
gen: 41 best: 473.7 mean: 572.9796019900498
gen: 42 best: 473.7 mean: 572.9741293532338
gen: 43 best: 473.7 mean: 573.4915422885572
gen: 44 best: 473.7 mean: 573.4069651741294
gen: 45 best: 473.7 mean: 574.4885572139303
gen: 46 best: 473.7 mean: 572.9621890547264
gen: 47 best: 473.7 mean: 572.3557213930349
gen: 48 best: 473.7 mean: 572.9144278606965
gen: 49 best: 473.7 mean: 570.0751243781094
gen >50, new best = 461.000
gen: 50 best: 461.0 mean: 569.3666666666667
gen: 51 best: 461.0 mean: 570.0875621890547
gen: 52 best: 461.0 mean: 567.3562189054726
gen: 53 best: 461.0 mean: 569.2721393034826
gen: 54 best: 461.0 mean: 568.1169154228855
gen: 55 best: 461.0 mean: 568.6223880597015
gen: 56 best: 461.0 mean: 569.4995024875622
gen: 57 best: 461.0 mean: 566.0059701492537
gen: 58 best: 461.0 mean: 567.7432835820896
gen: 59 best: 461.0 mean: 566.6109452736318
gen: 60 best: 461.0 mean: 565.8731343283582
