Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
594; python ga.py 3 512N_graph3.dat 0.1 0.04 0.5 0.7 0.3 201 512N_graph3leerygen2rem50_ 685464
/project/6008788/js17sy/reopenga/512a/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 358.000
gen >0, new best = 353.800
gen >0, new best = 327.300
gen >0, new best = 325.000
gen >0, new best = 324.300
gen: 0 best: 324.3 mean: 358.7512437810945
gen >1, new best = 322.600
gen: 1 best: 322.6 mean: 358.97014925373134
gen >2, new best = 315.000
gen: 2 best: 315.0 mean: 357.76268656716417
gen: 3 best: 315.0 mean: 356.2218905472637
gen: 4 best: 315.0 mean: 357.33432835820895
gen: 5 best: 315.0 mean: 357.82537313432834
gen: 6 best: 315.0 mean: 356.55621890547263
gen: 7 best: 315.0 mean: 355.31243781094526
gen: 8 best: 315.0 mean: 355.74278606965174
gen: 9 best: 315.0 mean: 355.19353233830844
gen: 10 best: 315.0 mean: 355.2283582089552
gen >11, new best = 314.500
gen: 11 best: 314.5 mean: 355.4870646766169
gen: 12 best: 314.5 mean: 355.22985074626865
gen: 13 best: 314.5 mean: 354.4363184079602
gen >14, new best = 305.800
gen: 14 best: 305.8 mean: 352.55174129353236
gen: 15 best: 305.8 mean: 352.9417910447761
gen: 16 best: 305.8 mean: 352.6781094527363
gen >17, new best = 303.400
gen: 17 best: 303.4 mean: 352.83233830845774
gen: 18 best: 303.4 mean: 352.53383084577115
gen: 19 best: 303.4 mean: 352.19850746268656
gen: 20 best: 303.4 mean: 352.09452736318406
gen: 21 best: 303.4 mean: 350.9218905472637
gen: 22 best: 303.4 mean: 351.1094527363184
gen: 23 best: 303.4 mean: 350.5233830845771
gen: 24 best: 303.4 mean: 350.1955223880597
gen: 25 best: 303.4 mean: 349.3422885572139
gen: 26 best: 303.4 mean: 349.8676616915423
gen: 27 best: 303.4 mean: 350.1641791044776
gen: 28 best: 303.4 mean: 348.53731343283584
gen: 29 best: 303.4 mean: 348.6393034825871
gen: 30 best: 303.4 mean: 348.11243781094527
gen: 31 best: 303.4 mean: 347.81940298507465
gen: 32 best: 303.4 mean: 347.381592039801
gen: 33 best: 303.4 mean: 345.82537313432834
gen: 34 best: 303.4 mean: 346.28507462686565
gen >35, new best = 300.900
gen: 35 best: 300.9 mean: 345.4945273631841
gen: 36 best: 300.9 mean: 345.8830845771144
gen: 37 best: 300.9 mean: 346.1099502487562
gen: 38 best: 300.9 mean: 344.15472636815923
gen: 39 best: 300.9 mean: 344.1860696517413
gen: 40 best: 300.9 mean: 344.3572139303483
gen: 41 best: 300.9 mean: 343.68059701492535
gen: 42 best: 300.9 mean: 343.7363184079602
gen >43, new best = 300.100
gen >43, new best = 299.000
gen >43, new best = 296.700
gen: 43 best: 296.7 mean: 341.8129353233831
gen: 44 best: 296.7 mean: 342.66965174129353
gen: 45 best: 296.7 mean: 343.0582089552239
gen: 46 best: 296.7 mean: 341.9686567164179
gen: 47 best: 296.7 mean: 342.5124378109453
gen: 48 best: 296.7 mean: 342.7621890547264
gen: 49 best: 296.7 mean: 341.2159203980099
gen: 50 best: 296.7 mean: 341.60696517412936
gen: 51 best: 296.7 mean: 342.1273631840796
gen: 52 best: 296.7 mean: 341.4557213930348
gen: 53 best: 296.7 mean: 342.27014925373135
gen: 54 best: 296.7 mean: 340.81243781094526
gen: 55 best: 296.7 mean: 341.1955223880597
gen: 56 best: 296.7 mean: 341.52288557213933
gen: 57 best: 296.7 mean: 341.6825870646766
gen: 58 best: 296.7 mean: 341.2253731343284
gen: 59 best: 296.7 mean: 340.89303482587064
gen: 60 best: 296.7 mean: 339.54278606965175
gen: 61 best: 296.7 mean: 339.35970149253734
gen: 62 best: 296.7 mean: 340.23034825870644
gen >63, new best = 290.600
gen: 63 best: 290.6 mean: 340.1776119402985
gen: 64 best: 290.6 mean: 339.2
gen: 65 best: 290.6 mean: 340.2945273631841
gen: 66 best: 290.6 mean: 339.0786069651741
gen: 67 best: 290.6 mean: 339.4507462686567
gen: 68 best: 290.6 mean: 339.9174129353234
gen: 69 best: 290.6 mean: 339.75174129353235
gen: 70 best: 290.6 mean: 338.81542288557216
gen: 71 best: 290.6 mean: 339.1502487562189
gen: 72 best: 290.6 mean: 338.29402985074626
gen: 73 best: 290.6 mean: 338.5621890547264
gen: 74 best: 290.6 mean: 338.92039800995025
gen: 75 best: 290.6 mean: 338.3646766169154
gen: 76 best: 290.6 mean: 338.17164179104475
gen: 77 best: 290.6 mean: 338.19900497512435
gen: 78 best: 290.6 mean: 338.59601990049754
gen: 79 best: 290.6 mean: 338.0507462686567
gen: 80 best: 290.6 mean: 338.0990049751244
gen: 81 best: 290.6 mean: 336.6577114427861
gen: 82 best: 290.6 mean: 337.8278606965174
gen: 83 best: 290.6 mean: 337.49353233830846
gen: 84 best: 290.6 mean: 337.252736318408
gen: 85 best: 290.6 mean: 337.45174129353234
gen: 86 best: 290.6 mean: 337.10746268656715
gen: 87 best: 290.6 mean: 337.9691542288557
gen: 88 best: 290.6 mean: 337.1855721393035
gen: 89 best: 290.6 mean: 337.2825870646766
gen: 90 best: 290.6 mean: 337.43283582089555
gen: 91 best: 290.6 mean: 336.9432835820896
gen: 92 best: 290.6 mean: 336.2378109452736
gen: 93 best: 290.6 mean: 336.47014925373134
gen: 94 best: 290.6 mean: 336.8547263681592
gen: 95 best: 290.6 mean: 336.46019900497515
gen: 96 best: 290.6 mean: 336.481592039801
gen: 97 best: 290.6 mean: 335.3532338308458
gen: 98 best: 290.6 mean: 335.8462686567164
gen: 99 best: 290.6 mean: 335.37462686567164
[9, 7, 8, 8, 7, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 7, 8, 7, 9, 8, 8, 10, 8, 8, 8, 7, 9, 10, 8, 7, 7, 9, 8, 8, 7, 9, 8]
Test count of edges: 1576
cat
