Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
519; python ga.py 3 512N_graph3.dat 0.075 0.03 0.7 0.9 0.1 201 512N_graph3laxgen3rem70_ 257049
/project/6008788/js17sy/reopenga/512a/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 317.700
gen >0, new best = 313.500
gen >0, new best = 306.600
gen >0, new best = 295.000
gen >0, new best = 286.000
gen: 0 best: 286.0 mean: 327.7181592039801
gen: 1 best: 286.0 mean: 326.7656716417911
gen >2, new best = 273.800
gen >2, new best = 271.200
gen: 2 best: 271.2 mean: 323.58706467661693
gen: 3 best: 271.2 mean: 320.7228855721393
gen: 4 best: 271.2 mean: 320.826368159204
gen: 5 best: 271.2 mean: 318.25771144278605
gen >6, new best = 249.200
gen: 6 best: 249.2 mean: 319.14029850746266
gen: 7 best: 249.2 mean: 317.50995024875624
gen: 8 best: 249.2 mean: 315.2407960199005
gen: 9 best: 249.2 mean: 313.8218905472637
gen: 10 best: 249.2 mean: 311.1701492537313
gen: 11 best: 249.2 mean: 310.0606965174129
gen: 12 best: 249.2 mean: 307.6781094527363
gen: 13 best: 249.2 mean: 307.82935323383083
gen: 14 best: 249.2 mean: 304.83980099502486
gen: 15 best: 249.2 mean: 305.43482587064676
gen: 16 best: 249.2 mean: 304.02985074626866
gen: 17 best: 249.2 mean: 301.3587064676617
gen: 18 best: 249.2 mean: 300.77562189054726
gen: 19 best: 249.2 mean: 300.30149253731344
gen: 20 best: 249.2 mean: 297.65472636815923
gen: 21 best: 249.2 mean: 297.4985074626866
gen >22, new best = 243.700
gen: 22 best: 243.7 mean: 295.8940298507463
gen: 23 best: 243.7 mean: 295.9537313432836
gen: 24 best: 243.7 mean: 296.9835820895522
gen: 25 best: 243.7 mean: 294.8402985074627
gen: 26 best: 243.7 mean: 293.4029850746269
gen: 27 best: 243.7 mean: 293.1139303482587
gen: 28 best: 243.7 mean: 294.3039800995025
gen: 29 best: 243.7 mean: 291.7786069651741
gen: 30 best: 243.7 mean: 293.4875621890547
gen: 31 best: 243.7 mean: 292.69701492537314
gen: 32 best: 243.7 mean: 292.2467661691542
gen >33, new best = 235.200
gen: 33 best: 235.2 mean: 288.3592039800995
gen: 34 best: 235.2 mean: 289.9522388059701
gen: 35 best: 235.2 mean: 288.18905472636817
gen: 36 best: 235.2 mean: 287.5417910447761
gen: 37 best: 235.2 mean: 286.81542288557216
gen: 38 best: 235.2 mean: 285.7990049751244
gen: 39 best: 235.2 mean: 286.77512437810947
gen: 40 best: 235.2 mean: 285.3099502487562
gen: 41 best: 235.2 mean: 285.6542288557214
gen >42, new best = 233.200
gen: 42 best: 233.2 mean: 285.5363184079602
gen: 43 best: 233.2 mean: 284.87810945273634
gen >44, new best = 231.700
gen: 44 best: 231.7 mean: 283.43333333333334
gen: 45 best: 231.7 mean: 283.6179104477612
gen: 46 best: 231.7 mean: 283.136815920398
gen: 47 best: 231.7 mean: 281.33084577114425
gen: 48 best: 231.7 mean: 282.9562189054726
gen: 49 best: 231.7 mean: 282.3278606965174
gen: 50 best: 231.7 mean: 282.0268656716418
gen: 51 best: 231.7 mean: 280.8646766169154
