Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
204; python ga.py 3 512N_graph3.dat 0.05 0.02 0.5 0.5 0.5 201 512N_graph3mediumgen1rem50_ 685464
/project/6008788/js17sy/reopenga/512a/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 312.100
gen >0, new best = 300.500
gen >0, new best = 298.700
gen: 0 best: 298.7 mean: 331.06990049751244
gen: 1 best: 298.7 mean: 330.3557213930348
gen >2, new best = 295.100
gen: 2 best: 295.1 mean: 330.8114427860697
gen >3, new best = 291.400
gen: 3 best: 291.4 mean: 329.02039800995027
gen >4, new best = 290.700
gen: 4 best: 290.7 mean: 329.0149253731343
gen >5, new best = 285.900
gen: 5 best: 285.9 mean: 327.0348258706468
gen: 6 best: 285.9 mean: 327.0258706467662
gen: 7 best: 285.9 mean: 325.78656716417913
gen: 8 best: 285.9 mean: 326.0398009950249
gen: 9 best: 285.9 mean: 325.3134328358209
gen: 10 best: 285.9 mean: 325.91094527363185
gen: 11 best: 285.9 mean: 324.36218905472634
gen: 12 best: 285.9 mean: 324.0970149253731
gen: 13 best: 285.9 mean: 324.2412935323383
gen: 14 best: 285.9 mean: 323.4462686567164
gen: 15 best: 285.9 mean: 323.747263681592
gen >16, new best = 277.000
gen: 16 best: 277.0 mean: 323.64029850746266
gen: 17 best: 277.0 mean: 322.5900497512438
gen: 18 best: 277.0 mean: 322.5218905472637
gen: 19 best: 277.0 mean: 322.3278606965174
gen: 20 best: 277.0 mean: 320.75721393034826
gen: 21 best: 277.0 mean: 322.22636815920396
gen: 22 best: 277.0 mean: 320.81194029850747
gen: 23 best: 277.0 mean: 321.055223880597
gen: 24 best: 277.0 mean: 320.20298507462684
gen: 25 best: 277.0 mean: 319.6771144278607
gen: 26 best: 277.0 mean: 318.86517412935325
gen: 27 best: 277.0 mean: 319.3850746268657
gen: 28 best: 277.0 mean: 319.3686567164179
gen: 29 best: 277.0 mean: 317.66766169154226
gen: 30 best: 277.0 mean: 317.7139303482587
gen: 31 best: 277.0 mean: 317.22089552238805
gen: 32 best: 277.0 mean: 317.3587064676617
gen: 33 best: 277.0 mean: 315.84726368159204
gen: 34 best: 277.0 mean: 316.592039800995
gen: 35 best: 277.0 mean: 315.4009950248756
gen >36, new best = 274.400
gen: 36 best: 274.4 mean: 314.1666666666667
gen: 37 best: 274.4 mean: 314.4094527363184
gen: 38 best: 274.4 mean: 313.7985074626866
gen: 39 best: 274.4 mean: 314.0039800995025
gen >40, new best = 273.700
gen >40, new best = 272.500
gen: 40 best: 272.5 mean: 312.58159203980097
gen: 41 best: 272.5 mean: 313.31641791044774
gen: 42 best: 272.5 mean: 312.40597014925373
gen: 43 best: 272.5 mean: 311.9681592039801
gen: 44 best: 272.5 mean: 311.1149253731343
gen: 45 best: 272.5 mean: 311.7283582089552
gen: 46 best: 272.5 mean: 311.18805970149253
gen: 47 best: 272.5 mean: 310.25223880597014
gen: 48 best: 272.5 mean: 310.0084577114428
gen: 49 best: 272.5 mean: 310.39303482587064
gen: 50 best: 272.5 mean: 310.4522388059701
gen: 51 best: 272.5 mean: 310.055223880597
gen: 52 best: 272.5 mean: 310.6960199004975
gen: 53 best: 272.5 mean: 310.2313432835821
gen: 54 best: 272.5 mean: 310.82935323383083
gen: 55 best: 272.5 mean: 310.19353233830844
gen: 56 best: 272.5 mean: 310.8039800995025
gen: 57 best: 272.5 mean: 309.6039800995025
gen: 58 best: 272.5 mean: 309.6223880597015
gen: 59 best: 272.5 mean: 309.84179104477613
gen: 60 best: 272.5 mean: 310.071144278607
gen >61, new best = 272.100
gen: 61 best: 272.1 mean: 309.05621890547263
gen: 62 best: 272.1 mean: 310.0293532338308
gen: 63 best: 272.1 mean: 309.83830845771143
gen >64, new best = 262.800
gen: 64 best: 262.8 mean: 309.33432835820895
gen >65, new best = 242.300
gen: 65 best: 242.3 mean: 310.1099502487562
gen: 66 best: 242.3 mean: 307.3363184079602
gen: 67 best: 242.3 mean: 309.44726368159206
gen: 68 best: 242.3 mean: 309.23383084577114
gen: 69 best: 242.3 mean: 310.2965174129353
gen: 70 best: 242.3 mean: 309.88905472636816
gen: 71 best: 242.3 mean: 308.952736318408
gen: 72 best: 242.3 mean: 309.2686567164179
gen: 73 best: 242.3 mean: 308.6323383084577
gen: 74 best: 242.3 mean: 307.79353233830847
gen: 75 best: 242.3 mean: 308.2194029850746
gen: 76 best: 242.3 mean: 308.48258706467664
gen: 77 best: 242.3 mean: 307.59253731343284
gen: 78 best: 242.3 mean: 308.281592039801
gen: 79 best: 242.3 mean: 307.6044776119403
gen: 80 best: 242.3 mean: 308.9432835820896
gen: 81 best: 242.3 mean: 307.9179104477612
gen: 82 best: 242.3 mean: 308.4855721393035
gen: 83 best: 242.3 mean: 308.2313432835821
gen: 84 best: 242.3 mean: 307.6940298507463
gen: 85 best: 242.3 mean: 308.08407960199
gen: 86 best: 242.3 mean: 307.271144278607
gen: 87 best: 242.3 mean: 307.6870646766169
gen: 88 best: 242.3 mean: 307.54825870646766
gen: 89 best: 242.3 mean: 307.2467661691542
gen: 90 best: 242.3 mean: 306.9462686567164
gen: 91 best: 242.3 mean: 306.40597014925373
gen: 92 best: 242.3 mean: 306.252736318408
gen: 93 best: 242.3 mean: 306.2651741293532
gen: 94 best: 242.3 mean: 306.52089552238806
gen: 95 best: 242.3 mean: 306.47711442786067
gen: 96 best: 242.3 mean: 305.82487562189056
gen: 97 best: 242.3 mean: 306.4582089552239
gen: 98 best: 242.3 mean: 306.62587064676615
gen: 99 best: 242.3 mean: 305.97114427860697
[9, 8, 8, 13, 10, 7, 8, 9, 11, 10, 9, 11, 9, 8, 9, 10, 9, 8, 10, 9, 10, 10, 9, 9, 9, 9, 8, 10, 10, 9, 9, 10, 11, 8, 10, 10, 10, 9, 8]
Test count of edges: 1588
cat
