Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
203; python ga.py 19 256N_graph19.dat 0.05 0.02 0.5 0.5 0.5 201 256N_graph19mediumgen1rem50_ 656903
/project/6008788/js17sy/reopenga/256b/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 155.300
gen >0, new best = 153.700
gen >0, new best = 153.200
gen >0, new best = 147.000
gen: 0 best: 147.0 mean: 164.50796019900497
gen >1, new best = 141.900
gen: 1 best: 141.9 mean: 164.12835820895523
gen: 2 best: 141.9 mean: 162.91592039800994
gen: 3 best: 141.9 mean: 162.44726368159203
gen: 4 best: 141.9 mean: 161.6950248756219
gen >5, new best = 140.100
gen: 5 best: 140.1 mean: 160.86716417910446
gen >6, new best = 130.000
gen: 6 best: 130.0 mean: 161.39900497512437
gen: 7 best: 130.0 mean: 159.42189054726367
gen: 8 best: 130.0 mean: 159.4597014925373
gen >9, new best = 129.800
gen: 9 best: 129.8 mean: 158.26417910447762
gen: 10 best: 129.8 mean: 158.17562189054726
gen: 11 best: 129.8 mean: 156.4139303482587
gen: 12 best: 129.8 mean: 157.31243781094528
gen: 13 best: 129.8 mean: 156.7004975124378
gen: 14 best: 129.8 mean: 155.80796019900498
gen: 15 best: 129.8 mean: 154.8497512437811
gen: 16 best: 129.8 mean: 155.84726368159204
gen: 17 best: 129.8 mean: 155.08805970149254
gen >18, new best = 129.200
gen: 18 best: 129.2 mean: 154.16517412935323
gen: 19 best: 129.2 mean: 153.70845771144278
gen: 20 best: 129.2 mean: 153.21940298507462
gen: 21 best: 129.2 mean: 153.4129353233831
gen: 22 best: 129.2 mean: 152.14378109452736
gen: 23 best: 129.2 mean: 151.17412935323384
gen: 24 best: 129.2 mean: 151.18855721393035
gen >25, new best = 123.700
gen: 25 best: 123.7 mean: 151.0134328358209
gen: 26 best: 123.7 mean: 151.05572139303482
gen: 27 best: 123.7 mean: 149.98407960199006
gen: 28 best: 123.7 mean: 150.35124378109452
gen: 29 best: 123.7 mean: 149.14975124378108
gen: 30 best: 123.7 mean: 148.9412935323383
gen: 31 best: 123.7 mean: 149.0228855721393
gen: 32 best: 123.7 mean: 148.34776119402986
gen: 33 best: 123.7 mean: 148.69751243781096
gen: 34 best: 123.7 mean: 148.62388059701493
gen: 35 best: 123.7 mean: 148.03383084577115
gen >36, new best = 121.000
gen: 36 best: 121.0 mean: 147.8084577114428
gen: 37 best: 121.0 mean: 147.6363184079602
gen: 38 best: 121.0 mean: 147.57164179104478
gen: 39 best: 121.0 mean: 147.17462686567166
gen: 40 best: 121.0 mean: 146.44477611940297
gen: 41 best: 121.0 mean: 146.9268656716418
gen: 42 best: 121.0 mean: 146.36318407960198
gen: 43 best: 121.0 mean: 146.22985074626865
gen: 44 best: 121.0 mean: 145.1407960199005
gen >45, new best = 116.300
gen: 45 best: 116.3 mean: 145.80447761194029
gen: 46 best: 116.3 mean: 145.3004975124378
gen: 47 best: 116.3 mean: 144.88009950248755
gen: 48 best: 116.3 mean: 144.69303482587065
gen: 49 best: 116.3 mean: 145.22189054726368
gen: 50 best: 116.3 mean: 144.46218905472637
gen: 51 best: 116.3 mean: 144.88457711442786
gen >52, new best = 105.500
gen: 52 best: 105.5 mean: 144.3587064676617
gen: 53 best: 105.5 mean: 143.58009950248757
gen: 54 best: 105.5 mean: 144.1915422885572
gen: 55 best: 105.5 mean: 143.57164179104478
gen: 56 best: 105.5 mean: 143.24776119402986
gen: 57 best: 105.5 mean: 143.16467661691541
gen: 58 best: 105.5 mean: 143.56915422885572
gen: 59 best: 105.5 mean: 142.01243781094527
gen: 60 best: 105.5 mean: 143.0587064676617
gen: 61 best: 105.5 mean: 142.41442786069652
gen: 62 best: 105.5 mean: 142.74875621890547
gen: 63 best: 105.5 mean: 141.57412935323384
gen: 64 best: 105.5 mean: 143.62686567164178
gen: 65 best: 105.5 mean: 142.3820895522388
gen: 66 best: 105.5 mean: 142.90348258706467
gen: 67 best: 105.5 mean: 142.09253731343284
gen: 68 best: 105.5 mean: 142.6089552238806
gen: 69 best: 105.5 mean: 141.86766169154228
gen: 70 best: 105.5 mean: 142.28407960199004
gen: 71 best: 105.5 mean: 141.9139303482587
gen: 72 best: 105.5 mean: 142.18706467661693
gen: 73 best: 105.5 mean: 142.2820895522388
gen: 74 best: 105.5 mean: 142.01442786069651
gen: 75 best: 105.5 mean: 141.91990049751243
gen: 76 best: 105.5 mean: 140.91542288557213
gen: 77 best: 105.5 mean: 141.86616915422886
gen: 78 best: 105.5 mean: 141.78009950248756
gen: 79 best: 105.5 mean: 141.30199004975125
gen: 80 best: 105.5 mean: 141.34427860696516
gen: 81 best: 105.5 mean: 141.3134328358209
gen: 82 best: 105.5 mean: 142.1537313432836
gen: 83 best: 105.5 mean: 141.1417910447761
gen: 84 best: 105.5 mean: 140.98208955223882
gen: 85 best: 105.5 mean: 142.1731343283582
gen: 86 best: 105.5 mean: 141.06119402985075
gen: 87 best: 105.5 mean: 142.0870646766169
gen: 88 best: 105.5 mean: 140.3592039800995
gen: 89 best: 105.5 mean: 141.4731343283582
gen: 90 best: 105.5 mean: 140.97213930348258
gen: 91 best: 105.5 mean: 140.81890547263683
gen: 92 best: 105.5 mean: 141.3781094527363
gen: 93 best: 105.5 mean: 141.15970149253732
gen: 94 best: 105.5 mean: 141.6995024875622
gen: 95 best: 105.5 mean: 140.21144278606965
gen: 96 best: 105.5 mean: 140.5129353233831
gen: 97 best: 105.5 mean: 140.45820895522388
gen: 98 best: 105.5 mean: 140.88507462686567
gen: 99 best: 105.5 mean: 140.3592039800995
[13, 12, 11, 16, 10, 13, 12, 9, 13, 11, 10, 10, 14, 11, 12, 10, 12, 13, 11, 9, 13, 8, 12, 10, 12, 11, 14, 11, 11, 12, 12, 10, 11, 10]
Test count of edges: 788
cat
