Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
59; python ga.py 19 256N_graph19.dat 0.025 0.01 0.5 0.7 0.3 201 256N_graph19strictgen2rem50_ 828269
/project/6008788/js17sy/reopenga/256b/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 159.000
gen >0, new best = 152.400
gen >0, new best = 144.400
gen >0, new best = 126.500
gen: 0 best: 126.5 mean: 151.181592039801
gen: 1 best: 126.5 mean: 150.4860696517413
gen >2, new best = 124.700
gen >2, new best = 122.900
gen: 2 best: 122.9 mean: 150.3139303482587
gen >3, new best = 120.000
gen: 3 best: 120.0 mean: 149.80995024875622
gen: 4 best: 120.0 mean: 148.87412935323383
gen: 5 best: 120.0 mean: 149.2462686567164
gen >6, new best = 118.500
gen: 6 best: 118.5 mean: 149.26865671641792
gen >7, new best = 112.600
gen: 7 best: 112.6 mean: 149.36119402985074
gen: 8 best: 112.6 mean: 148.17611940298508
gen: 9 best: 112.6 mean: 147.59751243781093
gen >10, new best = 97.900
gen: 10 best: 97.9 mean: 147.63532338308457
gen: 11 best: 97.9 mean: 146.78756218905474
gen: 12 best: 97.9 mean: 147.54328358208954
gen: 13 best: 97.9 mean: 146.37462686567164
gen: 14 best: 97.9 mean: 146.9905472636816
gen: 15 best: 97.9 mean: 148.4
gen: 16 best: 97.9 mean: 147.02437810945273
gen: 17 best: 97.9 mean: 146.09402985074627
gen: 18 best: 97.9 mean: 145.37462686567164
gen: 19 best: 97.9 mean: 147.04278606965175
gen: 20 best: 97.9 mean: 147.50248756218906
gen: 21 best: 97.9 mean: 145.94477611940297
gen: 22 best: 97.9 mean: 147.86467661691543
gen: 23 best: 97.9 mean: 146.57562189054727
gen: 24 best: 97.9 mean: 146.76865671641792
gen: 25 best: 97.9 mean: 145.9179104477612
gen: 26 best: 97.9 mean: 147.00597014925373
gen: 27 best: 97.9 mean: 146.74378109452735
gen: 28 best: 97.9 mean: 144.97512437810946
gen: 29 best: 97.9 mean: 145.7189054726368
gen: 30 best: 97.9 mean: 145.67910447761193
gen: 31 best: 97.9 mean: 145.19900497512438
gen: 32 best: 97.9 mean: 144.4049751243781
