Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
134; python ga.py 19 256N_graph19.dat 0.025 0.01 0.7 0.7 0.3 201 256N_graph19strictgen2rem70_ 399854
/project/6008788/js17sy/reopenga/256b/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 126.100
gen >0, new best = 114.100
gen >0, new best = 113.700
gen >0, new best = 96.200
gen >0, new best = 84.700
gen >0, new best = 75.700
gen >0, new best = 51.900
gen: 0 best: 51.9 mean: 128.23134328358208
gen: 1 best: 51.9 mean: 129.0771144278607
gen: 2 best: 51.9 mean: 128.5960199004975
gen: 3 best: 51.9 mean: 129.87462686567164
gen: 4 best: 51.9 mean: 131.1592039800995
gen: 5 best: 51.9 mean: 129.77114427860695
gen: 6 best: 51.9 mean: 129.95323383084576
gen: 7 best: 51.9 mean: 126.82089552238806
gen: 8 best: 51.9 mean: 129.2278606965174
gen: 9 best: 51.9 mean: 130.0084577114428
gen: 10 best: 51.9 mean: 127.25472636815921
gen: 11 best: 51.9 mean: 127.12238805970149
gen: 12 best: 51.9 mean: 125.2865671641791
gen: 13 best: 51.9 mean: 126.79850746268657
gen: 14 best: 51.9 mean: 125.14776119402985
gen: 15 best: 51.9 mean: 127.90398009950249
gen: 16 best: 51.9 mean: 123.81940298507463
gen >17, new best = 45.000
gen: 17 best: 45.0 mean: 126.38358208955223
gen: 18 best: 45.0 mean: 126.74328358208955
gen: 19 best: 45.0 mean: 126.90746268656716
gen: 20 best: 45.0 mean: 124.83532338308457
gen: 21 best: 45.0 mean: 125.73980099502488
gen: 22 best: 45.0 mean: 124.66318407960199
gen: 23 best: 45.0 mean: 126.58855721393034
gen: 24 best: 45.0 mean: 124.75522388059701
gen: 25 best: 45.0 mean: 123.94328358208955
gen: 26 best: 45.0 mean: 124.38109452736319
gen: 27 best: 45.0 mean: 125.06517412935324
gen: 28 best: 45.0 mean: 120.69651741293532
gen: 29 best: 45.0 mean: 124.56616915422886
gen: 30 best: 45.0 mean: 123.34228855721393
gen: 31 best: 45.0 mean: 122.28258706467662
gen: 32 best: 45.0 mean: 121.52437810945274
gen: 33 best: 45.0 mean: 121.14726368159204
gen: 34 best: 45.0 mean: 122.09900497512437
gen: 35 best: 45.0 mean: 117.70149253731343
gen: 36 best: 45.0 mean: 120.43781094527363
gen: 37 best: 45.0 mean: 122.0681592039801
gen: 38 best: 45.0 mean: 118.69253731343284
gen: 39 best: 45.0 mean: 116.99353233830846
gen: 40 best: 45.0 mean: 118.3273631840796
gen: 41 best: 45.0 mean: 118.27661691542289
gen: 42 best: 45.0 mean: 120.41094527363184
