Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
587; python ga.py 19 256N_graph19.dat 0.1 0.04 0.5 0.7 0.3 201 256N_graph19leerygen2rem50_ 485537
/project/6008788/js17sy/reopenga/256b/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 181.900
gen >0, new best = 181.700
gen >0, new best = 175.700
gen >0, new best = 174.700
gen >0, new best = 172.300
gen >0, new best = 163.200
gen >0, new best = 161.300
gen: 0 best: 161.3 mean: 183.79850746268656
gen: 1 best: 161.3 mean: 183.25621890547262
gen >2, new best = 160.700
gen >2, new best = 157.300
gen: 2 best: 157.3 mean: 182.47910447761194
gen: 3 best: 157.3 mean: 181.6134328358209
gen: 4 best: 157.3 mean: 181.03432835820897
gen: 5 best: 157.3 mean: 181.28507462686568
gen: 6 best: 157.3 mean: 180.26666666666668
gen: 7 best: 157.3 mean: 180.7049751243781
gen: 8 best: 157.3 mean: 179.0820895522388
gen: 9 best: 157.3 mean: 178.68507462686568
gen >10, new best = 156.500
gen >10, new best = 155.700
gen: 10 best: 155.7 mean: 177.9731343283582
gen: 11 best: 155.7 mean: 177.48457711442785
gen >12, new best = 155.100
gen >12, new best = 152.700
gen: 12 best: 152.7 mean: 176.5402985074627
gen: 13 best: 152.7 mean: 175.78756218905474
gen: 14 best: 152.7 mean: 175.2865671641791
gen: 15 best: 152.7 mean: 175.94328358208955
gen: 16 best: 152.7 mean: 174.50497512437812
gen >17, new best = 150.500
gen: 17 best: 150.5 mean: 174.2273631840796
gen: 18 best: 150.5 mean: 173.8592039800995
gen >19, new best = 149.900
gen: 19 best: 149.9 mean: 173.26119402985074
gen: 20 best: 149.9 mean: 173.28358208955223
gen: 21 best: 149.9 mean: 172.5174129353234
gen: 22 best: 149.9 mean: 171.3597014925373
gen: 23 best: 149.9 mean: 171.5054726368159
gen: 24 best: 149.9 mean: 171.0681592039801
gen: 25 best: 149.9 mean: 170.84278606965174
gen: 26 best: 149.9 mean: 170.64328358208954
gen >27, new best = 148.400
gen: 27 best: 148.4 mean: 171.0905472636816
gen: 28 best: 148.4 mean: 171.04079601990048
gen: 29 best: 148.4 mean: 170.773631840796
gen: 30 best: 148.4 mean: 170.41492537313434
gen: 31 best: 148.4 mean: 170.24129353233832
gen >32, new best = 148.100
gen: 32 best: 148.1 mean: 169.88009950248755
gen >33, new best = 139.000
gen: 33 best: 139.0 mean: 169.7462686567164
gen: 34 best: 139.0 mean: 168.72189054726368
gen: 35 best: 139.0 mean: 169.28706467661692
gen >36, new best = 135.200
gen: 36 best: 135.2 mean: 169.30646766169153
gen: 37 best: 135.2 mean: 168.32636815920398
gen: 38 best: 135.2 mean: 168.5676616915423
gen: 39 best: 135.2 mean: 168.27860696517413
gen: 40 best: 135.2 mean: 168.1
gen: 41 best: 135.2 mean: 167.45223880597015
gen >42, new best = 133.200
gen: 42 best: 133.2 mean: 167.2537313432836
gen: 43 best: 133.2 mean: 167.60845771144278
gen: 44 best: 133.2 mean: 167.62388059701493
gen: 45 best: 133.2 mean: 166.9228855721393
gen: 46 best: 133.2 mean: 167.30547263681592
gen: 47 best: 133.2 mean: 167.14328358208957
gen: 48 best: 133.2 mean: 167.00248756218906
gen: 49 best: 133.2 mean: 166.8825870646766
gen: 50 best: 133.2 mean: 166.76119402985074
gen: 51 best: 133.2 mean: 166.2721393034826
gen: 52 best: 133.2 mean: 166.3223880597015
gen: 53 best: 133.2 mean: 166.13532338308457
gen: 54 best: 133.2 mean: 166.42437810945273
gen: 55 best: 133.2 mean: 165.37213930348258
gen: 56 best: 133.2 mean: 166.25621890547265
gen: 57 best: 133.2 mean: 165.80149253731344
gen: 58 best: 133.2 mean: 165.5641791044776
gen: 59 best: 133.2 mean: 165.4781094527363
gen: 60 best: 133.2 mean: 165.0547263681592
gen: 61 best: 133.2 mean: 164.6636815920398
gen: 62 best: 133.2 mean: 165.17064676616914
gen: 63 best: 133.2 mean: 165.87412935323383
gen: 64 best: 133.2 mean: 165.16716417910447
gen: 65 best: 133.2 mean: 165.57810945273633
gen: 66 best: 133.2 mean: 164.98407960199006
gen: 67 best: 133.2 mean: 164.70547263681593
gen: 68 best: 133.2 mean: 164.681592039801
gen: 69 best: 133.2 mean: 165.05771144278606
gen: 70 best: 133.2 mean: 164.49950248756218
gen: 71 best: 133.2 mean: 164.67164179104478
gen: 72 best: 133.2 mean: 164.69203980099502
gen: 73 best: 133.2 mean: 165.3
gen: 74 best: 133.2 mean: 165.03830845771145
gen: 75 best: 133.2 mean: 164.54228855721394
gen: 76 best: 133.2 mean: 165.1860696517413
gen: 77 best: 133.2 mean: 163.99353233830846
gen: 78 best: 133.2 mean: 164.58109452736318
gen: 79 best: 133.2 mean: 164.58557213930348
gen: 80 best: 133.2 mean: 164.58457711442787
gen: 81 best: 133.2 mean: 164.24378109452735
gen: 82 best: 133.2 mean: 164.22587064676617
gen: 83 best: 133.2 mean: 164.65323383084578
gen: 84 best: 133.2 mean: 164.31542288557213
gen: 85 best: 133.2 mean: 164.5497512437811
gen: 86 best: 133.2 mean: 165.0636815920398
gen: 87 best: 133.2 mean: 164.26567164179104
gen: 88 best: 133.2 mean: 164.08656716417912
gen: 89 best: 133.2 mean: 164.65721393034826
gen: 90 best: 133.2 mean: 164.9223880597015
gen: 91 best: 133.2 mean: 163.9636815920398
gen: 92 best: 133.2 mean: 164.26218905472638
gen: 93 best: 133.2 mean: 163.28407960199004
gen: 94 best: 133.2 mean: 163.69402985074626
gen: 95 best: 133.2 mean: 163.99303482587064
gen: 96 best: 133.2 mean: 164.27512437810944
gen: 97 best: 133.2 mean: 164.3268656716418
gen: 98 best: 133.2 mean: 163.9636815920398
gen: 99 best: 133.2 mean: 163.64676616915423
[9, 12, 10, 10, 10, 10, 9, 12, 9, 10, 10, 11, 9, 10, 11, 9, 10, 8, 9, 8, 8, 12, 10, 10, 9, 9, 11, 10, 11, 11, 10, 12, 8, 9, 8, 9]
Test count of edges: 773
cat
