Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
675; python ga.py 19 256N_graph19.dat 0.1 0.04 0.7 0.7 0.3 201 256N_graph19leerygen2rem70_ 428415
/project/6008788/js17sy/reopenga/256b/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 183.400
gen >0, new best = 182.100
gen >0, new best = 179.300
gen >0, new best = 177.800
gen >0, new best = 170.400
gen >0, new best = 170.100
gen >0, new best = 169.000
gen: 0 best: 169.0 mean: 187.186815920398
gen >1, new best = 168.300
gen >1, new best = 165.700
gen: 1 best: 165.7 mean: 186.04378109452736
gen >2, new best = 163.000
gen: 2 best: 163.0 mean: 185.41044776119404
gen >3, new best = 157.800
gen: 3 best: 157.8 mean: 184.57064676616915
gen: 4 best: 157.8 mean: 184.34875621890546
gen >5, new best = 157.500
gen: 5 best: 157.5 mean: 184.46467661691543
gen >6, new best = 157.300
gen: 6 best: 157.3 mean: 184.0457711442786
gen >7, new best = 151.600
gen: 7 best: 151.6 mean: 182.10199004975124
gen: 8 best: 151.6 mean: 183.50696517412936
gen: 9 best: 151.6 mean: 181.73980099502486
gen: 10 best: 151.6 mean: 181.57562189054727
gen: 11 best: 151.6 mean: 179.73880597014926
gen >12, new best = 150.500
gen: 12 best: 150.5 mean: 180.68905472636817
gen: 13 best: 150.5 mean: 180.95273631840797
gen: 14 best: 150.5 mean: 180.1228855721393
gen: 15 best: 150.5 mean: 179.87562189054725
gen: 16 best: 150.5 mean: 180.044776119403
gen: 17 best: 150.5 mean: 179.76567164179104
gen: 18 best: 150.5 mean: 178.71194029850747
gen: 19 best: 150.5 mean: 178.17611940298508
gen: 20 best: 150.5 mean: 178.03830845771145
gen: 21 best: 150.5 mean: 177.0512437810945
gen: 22 best: 150.5 mean: 176.78507462686568
gen: 23 best: 150.5 mean: 176.85621890547264
gen >24, new best = 150.200
gen: 24 best: 150.2 mean: 176.10746268656717
gen: 25 best: 150.2 mean: 175.4542288557214
gen: 26 best: 150.2 mean: 175.98208955223882
gen: 27 best: 150.2 mean: 174.3497512437811
gen >28, new best = 148.700
gen: 28 best: 148.7 mean: 174.79651741293532
gen: 29 best: 148.7 mean: 174.5910447761194
gen: 30 best: 148.7 mean: 174.436815920398
gen: 31 best: 148.7 mean: 173.12139303482587
gen: 32 best: 148.7 mean: 173.08059701492536
gen: 33 best: 148.7 mean: 172.5084577114428
gen >34, new best = 139.600
gen: 34 best: 139.6 mean: 172.2497512437811
gen: 35 best: 139.6 mean: 172.9049751243781
gen: 36 best: 139.6 mean: 171.92835820895522
gen: 37 best: 139.6 mean: 171.71044776119402
gen: 38 best: 139.6 mean: 171.32736318407962
gen: 39 best: 139.6 mean: 171.51990049751242
gen: 40 best: 139.6 mean: 171.71492537313432
gen: 41 best: 139.6 mean: 171.50298507462688
gen: 42 best: 139.6 mean: 171.1373134328358
gen: 43 best: 139.6 mean: 171.62587064676617
gen: 44 best: 139.6 mean: 170.15621890547263
gen: 45 best: 139.6 mean: 170.91492537313434
gen: 46 best: 139.6 mean: 170.31890547263683
gen: 47 best: 139.6 mean: 169.3965174129353
gen: 48 best: 139.6 mean: 169.7139303482587
gen: 49 best: 139.6 mean: 168.38059701492537
gen: 50 best: 139.6 mean: 169.3139303482587
gen >51, new best = 138.200
gen: 51 best: 138.2 mean: 169.2268656716418
gen: 52 best: 138.2 mean: 168.13532338308457
gen: 53 best: 138.2 mean: 169.16169154228857
gen: 54 best: 138.2 mean: 168.24129353233832
gen: 55 best: 138.2 mean: 168.94328358208955
gen: 56 best: 138.2 mean: 168.76417910447762
gen: 57 best: 138.2 mean: 167.8820895522388
gen >58, new best = 135.700
gen: 58 best: 135.7 mean: 168.3139303482587
gen: 59 best: 135.7 mean: 168.23830845771144
gen: 60 best: 135.7 mean: 167.94726368159203
gen: 61 best: 135.7 mean: 168.38805970149252
gen: 62 best: 135.7 mean: 168.02985074626866
gen: 63 best: 135.7 mean: 166.53930348258706
gen: 64 best: 135.7 mean: 167.6995024875622
gen: 65 best: 135.7 mean: 167.9323383084577
gen: 66 best: 135.7 mean: 167.45572139303482
gen: 67 best: 135.7 mean: 166.27860696517413
gen: 68 best: 135.7 mean: 166.2731343283582
gen: 69 best: 135.7 mean: 166.39203980099504
gen: 70 best: 135.7 mean: 166.68507462686568
gen: 71 best: 135.7 mean: 165.9955223880597
gen: 72 best: 135.7 mean: 165.38457711442786
gen: 73 best: 135.7 mean: 166.21741293532338
gen: 74 best: 135.7 mean: 165.42636815920397
gen: 75 best: 135.7 mean: 166.03930348258706
gen: 76 best: 135.7 mean: 167.1179104477612
gen: 77 best: 135.7 mean: 165.83034825870647
gen: 78 best: 135.7 mean: 166.54825870646766
gen: 79 best: 135.7 mean: 166.6402985074627
gen: 80 best: 135.7 mean: 165.94925373134328
gen: 81 best: 135.7 mean: 165.53781094527363
gen: 82 best: 135.7 mean: 165.90746268656716
gen: 83 best: 135.7 mean: 165.48308457711443
gen: 84 best: 135.7 mean: 165.15820895522387
gen: 85 best: 135.7 mean: 165.58258706467663
gen: 86 best: 135.7 mean: 165.76119402985074
gen: 87 best: 135.7 mean: 165.08955223880596
gen: 88 best: 135.7 mean: 164.53880597014924
gen: 89 best: 135.7 mean: 164.62388059701493
gen: 90 best: 135.7 mean: 163.25323383084577
gen: 91 best: 135.7 mean: 164.74776119402986
gen: 92 best: 135.7 mean: 164.2860696517413
gen >93, new best = 135.300
gen: 93 best: 135.3 mean: 163.54228855721394
gen: 94 best: 135.3 mean: 165.14626865671642
gen: 95 best: 135.3 mean: 164.42835820895522
gen: 96 best: 135.3 mean: 164.49900497512436
gen: 97 best: 135.3 mean: 163.7636815920398
gen: 98 best: 135.3 mean: 163.6034825870647
gen: 99 best: 135.3 mean: 163.35024875621892
