Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
200; python ga.py 19 256N_graph19.dat 0.05 0.02 0.5 0.5 0.5 201 256N_graph19mediumgen1rem50_ 571220
/project/6008788/js17sy/reopenga/256b/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 163.400
gen >0, new best = 157.500
gen >0, new best = 156.000
gen >0, new best = 151.300
gen >0, new best = 150.400
gen >0, new best = 142.500
gen: 0 best: 142.5 mean: 164.60099502487563
gen: 1 best: 142.5 mean: 163.89054726368158
gen: 2 best: 142.5 mean: 164.32139303482586
gen >3, new best = 139.200
gen: 3 best: 139.2 mean: 162.65223880597014
gen: 4 best: 139.2 mean: 162.8497512437811
gen: 5 best: 139.2 mean: 162.5402985074627
gen: 6 best: 139.2 mean: 162.7179104477612
gen >7, new best = 131.900
gen: 7 best: 131.9 mean: 161.7
gen: 8 best: 131.9 mean: 161.13681592039802
gen: 9 best: 131.9 mean: 161.7094527363184
gen: 10 best: 131.9 mean: 160.49800995024876
gen: 11 best: 131.9 mean: 160.08955223880596
gen: 12 best: 131.9 mean: 159.42487562189055
gen: 13 best: 131.9 mean: 159.75273631840795
gen: 14 best: 131.9 mean: 159.65422885572139
gen: 15 best: 131.9 mean: 159.2726368159204
gen: 16 best: 131.9 mean: 158.83333333333334
gen: 17 best: 131.9 mean: 158.90199004975125
gen: 18 best: 131.9 mean: 158.1034825870647
gen: 19 best: 131.9 mean: 157.5134328358209
gen: 20 best: 131.9 mean: 157.0273631840796
gen: 21 best: 131.9 mean: 157.4771144278607
gen: 22 best: 131.9 mean: 156.52786069651742
gen: 23 best: 131.9 mean: 156.57462686567163
gen: 24 best: 131.9 mean: 156.3084577114428
gen: 25 best: 131.9 mean: 155.20298507462687
gen: 26 best: 131.9 mean: 154.74228855721393
gen: 27 best: 131.9 mean: 155.91094527363185
gen: 28 best: 131.9 mean: 154.26666666666668
gen: 29 best: 131.9 mean: 154.31293532338307
gen: 30 best: 131.9 mean: 153.61492537313433
gen: 31 best: 131.9 mean: 153.70199004975123
gen >32, new best = 131.100
gen: 32 best: 131.1 mean: 152.8582089552239
gen: 33 best: 131.1 mean: 152.12885572139302
gen: 34 best: 131.1 mean: 152.10099502487563
gen: 35 best: 131.1 mean: 151.84029850746268
gen: 36 best: 131.1 mean: 151.2407960199005
gen: 37 best: 131.1 mean: 151.53034825870648
gen: 38 best: 131.1 mean: 150.4915422885572
gen: 39 best: 131.1 mean: 151.21542288557214
gen: 40 best: 131.1 mean: 150.06268656716418
gen: 41 best: 131.1 mean: 150.07860696517412
gen >42, new best = 130.400
gen: 42 best: 130.4 mean: 149.88009950248755
gen >43, new best = 129.400
gen: 43 best: 129.4 mean: 150.48208955223882
gen: 44 best: 129.4 mean: 149.55373134328357
gen >45, new best = 127.100
gen: 45 best: 127.1 mean: 149.48805970149255
gen: 46 best: 127.1 mean: 148.55174129353233
gen: 47 best: 127.1 mean: 148.77960199004974
gen: 48 best: 127.1 mean: 148.50199004975124
gen: 49 best: 127.1 mean: 147.19552238805971
