Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
387; python ga.py 24 768N_graph24.dat 0.075 0.03 0.5 0.5 0.5 201 768N_graph24laxgen1rem50_ 771147
/project/6008788/js17sy/reopenga/768c/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 520.200
gen >0, new best = 512.100
gen >0, new best = 510.400
gen >0, new best = 509.100
gen >0, new best = 506.700
gen >0, new best = 506.500
gen >0, new best = 506.100
gen >0, new best = 504.600
gen >0, new best = 503.600
gen >0, new best = 502.100
gen >0, new best = 497.900
gen: 0 best: 497.9 mean: 516.6833333333333
gen >1, new best = 497.300
gen >1, new best = 497.200
gen: 1 best: 497.2 mean: 515.9492537313433
gen >2, new best = 494.500
gen: 2 best: 494.5 mean: 514.9452736318408
gen: 3 best: 494.5 mean: 514.1592039800995
gen >4, new best = 489.400
gen: 4 best: 489.4 mean: 514.2671641791045
gen: 5 best: 489.4 mean: 513.173631840796
gen >6, new best = 487.800
gen: 6 best: 487.8 mean: 511.5129353233831
gen: 7 best: 487.8 mean: 512.3064676616915
gen >8, new best = 487.300
gen: 8 best: 487.3 mean: 511.9273631840796
gen: 9 best: 487.3 mean: 511.1597014925373
gen: 10 best: 487.3 mean: 509.4248756218905
gen: 11 best: 487.3 mean: 508.963184079602
gen: 12 best: 487.3 mean: 509.26119402985074
gen >13, new best = 477.200
gen: 13 best: 477.2 mean: 508.1855721393035
gen: 14 best: 477.2 mean: 507.51940298507463
gen: 15 best: 477.2 mean: 506.7
gen: 16 best: 477.2 mean: 506.7656716417911
gen: 17 best: 477.2 mean: 506.4119402985075
gen: 18 best: 477.2 mean: 505.789552238806
gen: 19 best: 477.2 mean: 505.51741293532336
gen: 20 best: 477.2 mean: 504.9497512437811
gen: 21 best: 477.2 mean: 504.03432835820894
gen: 22 best: 477.2 mean: 503.9432835820896
gen: 23 best: 477.2 mean: 502.52885572139303
gen: 24 best: 477.2 mean: 502.45671641791046
gen: 25 best: 477.2 mean: 502.0860696517413
gen >26, new best = 476.500
