Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
580; python ga.py 24 768N_graph24.dat 0.1 0.04 0.5 0.7 0.3 201 768N_graph24leerygen2rem50_ 285610
/project/6008788/js17sy/reopenga/768c/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 528.900
gen >0, new best = 525.500
gen >0, new best = 524.900
gen >0, new best = 524.200
gen >0, new best = 520.100
gen >0, new best = 514.400
gen >0, new best = 513.200
gen >0, new best = 512.500
gen >0, new best = 512.000
gen >0, new best = 508.700
gen: 0 best: 508.7 mean: 528.9639303482587
gen: 1 best: 508.7 mean: 528.6338308457712
gen >2, new best = 508.300
gen: 2 best: 508.3 mean: 528.4452736318408
gen: 3 best: 508.3 mean: 525.7786069651742
gen >4, new best = 507.300
gen >4, new best = 506.900
gen: 4 best: 506.9 mean: 524.2756218905473
gen: 5 best: 506.9 mean: 524.9253731343283
gen >6, new best = 501.800
gen: 6 best: 501.8 mean: 524.6671641791045
gen >7, new best = 500.900
gen: 7 best: 500.9 mean: 522.7671641791045
gen: 8 best: 500.9 mean: 522.7437810945273
gen >9, new best = 489.300
gen: 9 best: 489.3 mean: 521.9995024875622
gen: 10 best: 489.3 mean: 521.6631840796019
gen: 11 best: 489.3 mean: 520.4014925373134
gen: 12 best: 489.3 mean: 521.2562189054727
gen: 13 best: 489.3 mean: 520.7129353233831
gen: 14 best: 489.3 mean: 520.0990049751243
gen: 15 best: 489.3 mean: 519.4502487562189
gen: 16 best: 489.3 mean: 519.2805970149253
gen >17, new best = 489.100
gen: 17 best: 489.1 mean: 518.9457711442786
gen: 18 best: 489.1 mean: 517.8671641791045
gen: 19 best: 489.1 mean: 517.7477611940299
gen: 20 best: 489.1 mean: 515.9875621890548
gen: 21 best: 489.1 mean: 515.7592039800995
gen: 22 best: 489.1 mean: 515.5487562189055
gen: 23 best: 489.1 mean: 514.2114427860696
gen >24, new best = 487.200
gen: 24 best: 487.2 mean: 513.8074626865672
gen: 25 best: 487.2 mean: 512.9402985074627
gen: 26 best: 487.2 mean: 511.4800995024876
gen: 27 best: 487.2 mean: 511.5532338308458
gen >28, new best = 486.500
gen: 28 best: 486.5 mean: 511.27960199004974
gen: 29 best: 486.5 mean: 510.981592039801
gen >30, new best = 482.600
gen: 30 best: 482.6 mean: 510.09800995024875
gen: 31 best: 482.6 mean: 510.4766169154229
gen: 32 best: 482.6 mean: 508.69651741293535
gen: 33 best: 482.6 mean: 509.67064676616917
gen: 34 best: 482.6 mean: 508.47711442786067
gen: 35 best: 482.6 mean: 507.52288557213933
gen: 36 best: 482.6 mean: 507.73383084577114
gen: 37 best: 482.6 mean: 508.23880597014926
gen: 38 best: 482.6 mean: 507.83482587064674
gen: 39 best: 482.6 mean: 507.12139303482587
gen >40, new best = 471.500
gen: 40 best: 471.5 mean: 506.3915422885572
gen: 41 best: 471.5 mean: 505.4835820895522
gen: 42 best: 471.5 mean: 505.0139303482587
gen: 43 best: 471.5 mean: 504.84179104477613
gen: 44 best: 471.5 mean: 504.24278606965174
gen: 45 best: 471.5 mean: 505.43283582089555
gen: 46 best: 471.5 mean: 503.3457711442786
gen: 47 best: 471.5 mean: 504.47114427860697
gen: 48 best: 471.5 mean: 504.10547263681593
gen: 49 best: 471.5 mean: 503.9960199004975
gen: 50 best: 471.5 mean: 504.06716417910445
gen: 51 best: 471.5 mean: 502.85970149253734
gen: 52 best: 471.5 mean: 502.0547263681592
gen: 53 best: 471.5 mean: 501.2134328358209
gen: 54 best: 471.5 mean: 500.76616915422886
gen: 55 best: 471.5 mean: 502.1756218905473
gen: 56 best: 471.5 mean: 501.5094527363184
gen: 57 best: 471.5 mean: 500.83034825870647
gen: 58 best: 471.5 mean: 500.9497512437811
gen: 59 best: 471.5 mean: 500.42985074626864
gen: 60 best: 471.5 mean: 500.31641791044774
gen: 61 best: 471.5 mean: 500.4781094527363
gen: 62 best: 471.5 mean: 501.2014925373134
gen: 63 best: 471.5 mean: 499.4373134328358
gen: 64 best: 471.5 mean: 500.5676616915423
gen: 65 best: 471.5 mean: 499.11144278606963
gen: 66 best: 471.5 mean: 498.72487562189053
gen: 67 best: 471.5 mean: 498.67661691542287
gen: 68 best: 471.5 mean: 498.73731343283583
gen: 69 best: 471.5 mean: 498.17910447761193
gen: 70 best: 471.5 mean: 499.2273631840796
gen: 71 best: 471.5 mean: 497.73383084577114
gen: 72 best: 471.5 mean: 497.8597014925373
gen: 73 best: 471.5 mean: 497.46218905472637
gen: 74 best: 471.5 mean: 497.0049751243781
gen: 75 best: 471.5 mean: 497.0497512437811
gen: 76 best: 471.5 mean: 496.7512437810945
gen: 77 best: 471.5 mean: 495.9462686567164
gen: 78 best: 471.5 mean: 497.0452736318408
gen: 79 best: 471.5 mean: 496.76119402985074
gen: 80 best: 471.5 mean: 495.50199004975127
gen: 81 best: 471.5 mean: 495.52885572139303
gen: 82 best: 471.5 mean: 495.5766169154229
gen: 83 best: 471.5 mean: 494.9592039800995
gen: 84 best: 471.5 mean: 496.12139303482587
gen: 85 best: 471.5 mean: 495.0721393034826
gen: 86 best: 471.5 mean: 495.00995024875624
gen: 87 best: 471.5 mean: 494.46218905472637
gen: 88 best: 471.5 mean: 494.24427860696517
gen: 89 best: 471.5 mean: 494.78855721393035
gen >90, new best = 469.000
gen: 90 best: 469.0 mean: 494.18407960199005
gen: 91 best: 469.0 mean: 493.8298507462687
gen: 92 best: 469.0 mean: 493.4089552238806
gen >93, new best = 466.800
gen: 93 best: 466.8 mean: 493.9681592039801
gen: 94 best: 466.8 mean: 493.85771144278607
gen: 95 best: 466.8 mean: 494.75174129353235
gen: 96 best: 466.8 mean: 494.7761194029851
gen: 97 best: 466.8 mean: 493.50796019900497
gen: 98 best: 466.8 mean: 494.3422885572139
gen: 99 best: 466.8 mean: 493.97711442786067
[8, 8, 7, 8, 8, 7, 7, 7, 7, 8, 8, 8, 9, 8, 8, 7, 7, 7, 8, 8, 8, 8, 8, 7, 8, 7, 7, 7, 7, 7, 7, 7, 8, 8, 7, 7, 7, 7, 9, 8, 8, 7, 7, 7, 7, 8, 7]
Test count of edges: 2372
cat
