Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
541; python ga.py 24 768N_graph24.dat 0.1 0.04 0.5 0.5 0.5 201 768N_graph24leerygen1rem50_ 28561
/project/6008788/js17sy/reopenga/768c/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 529.600
gen >0, new best = 515.600
gen >0, new best = 515.500
gen >0, new best = 509.400
gen >0, new best = 505.800
gen: 0 best: 505.8 mean: 528.9435323383085
gen >1, new best = 504.800
gen: 1 best: 504.8 mean: 528.2039800995025
gen: 2 best: 504.8 mean: 526.7756218905473
gen >3, new best = 501.600
gen >3, new best = 499.200
gen: 3 best: 499.2 mean: 527.2791044776119
gen: 4 best: 499.2 mean: 525.2492537313433
gen: 5 best: 499.2 mean: 526.8203980099503
gen: 6 best: 499.2 mean: 524.2850746268657
gen: 7 best: 499.2 mean: 523.8965174129353
gen: 8 best: 499.2 mean: 523.2930348258707
gen: 9 best: 499.2 mean: 523.9149253731343
gen: 10 best: 499.2 mean: 522.7054726368159
gen: 11 best: 499.2 mean: 521.8562189054726
gen: 12 best: 499.2 mean: 520.3333333333334
gen >13, new best = 492.800
gen: 13 best: 492.8 mean: 519.7363184079602
gen: 14 best: 492.8 mean: 519.6980099502488
gen: 15 best: 492.8 mean: 519.8716417910448
gen: 16 best: 492.8 mean: 518.2636815920398
gen: 17 best: 492.8 mean: 517.2781094527363
gen: 18 best: 492.8 mean: 518.312935323383
gen: 19 best: 492.8 mean: 516.8482587064676
gen: 20 best: 492.8 mean: 516.028855721393
gen: 21 best: 492.8 mean: 514.8412935323383
gen: 22 best: 492.8 mean: 516.5139303482587
gen: 23 best: 492.8 mean: 515.5616915422886
gen: 24 best: 492.8 mean: 514.681592039801
gen: 25 best: 492.8 mean: 515.0691542288557
gen: 26 best: 492.8 mean: 513.8417910447761
gen >27, new best = 489.400
gen: 27 best: 489.4 mean: 513.4651741293533
gen: 28 best: 489.4 mean: 513.7995024875622
gen >29, new best = 488.000
gen: 29 best: 488.0 mean: 514.2258706467662
gen: 30 best: 488.0 mean: 513.4820895522388
gen: 31 best: 488.0 mean: 512.3338308457711
gen >32, new best = 487.100
gen: 32 best: 487.1 mean: 511.85621890547264
gen: 33 best: 487.1 mean: 511.8880597014925
gen: 34 best: 487.1 mean: 510.718407960199
gen: 35 best: 487.1 mean: 510.7218905472637
gen: 36 best: 487.1 mean: 510.92437810945273
gen: 37 best: 487.1 mean: 510.8059701492537
gen: 38 best: 487.1 mean: 511.40199004975125
gen: 39 best: 487.1 mean: 511.0781094527363
gen: 40 best: 487.1 mean: 509.9189054726368
gen: 41 best: 487.1 mean: 510.4358208955224
gen: 42 best: 487.1 mean: 510.50845771144276
gen: 43 best: 487.1 mean: 509.8940298507463
gen: 44 best: 487.1 mean: 509.97462686567167
gen: 45 best: 487.1 mean: 510.3592039800995
gen: 46 best: 487.1 mean: 510.02487562189054
gen >47, new best = 486.800
gen: 47 best: 486.8 mean: 509.655223880597
gen: 48 best: 486.8 mean: 508.7
gen: 49 best: 486.8 mean: 508.1084577114428
gen >50, new best = 485.000
gen: 50 best: 485.0 mean: 508.6044776119403
gen >51, new best = 484.200
gen >51, new best = 482.000
gen: 51 best: 482.0 mean: 509.1666666666667
