Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
318; python ga.py 21 768N_graph21.dat 0.05 0.02 0.7 0.7 0.3 201 768N_graph21mediumgen2rem70_ 514098
/project/6008788/js17sy/reopenga/768b/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 475.600
gen >0, new best = 472.000
gen >0, new best = 461.900
gen >0, new best = 453.200
gen >0, new best = 443.600
gen >0, new best = 412.800
gen: 0 best: 412.8 mean: 488.38432835820896
gen >1, new best = 411.400
gen >1, new best = 408.900
gen: 1 best: 408.9 mean: 481.37512437810943
gen: 2 best: 408.9 mean: 478.42388059701494
gen >3, new best = 384.800
gen: 3 best: 384.8 mean: 473.0900497512438
gen: 4 best: 384.8 mean: 466.7965174129353
gen: 5 best: 384.8 mean: 465.1223880597015
gen: 6 best: 384.8 mean: 456.9542288557214
gen: 7 best: 384.8 mean: 454.3870646766169
gen: 8 best: 384.8 mean: 451.74776119402986
gen: 9 best: 384.8 mean: 450.62139303482587
gen >10, new best = 356.200
gen: 10 best: 356.2 mean: 443.61094527363184
gen: 11 best: 356.2 mean: 444.7681592039801
gen: 12 best: 356.2 mean: 441.94726368159206
gen: 13 best: 356.2 mean: 439.2597014925373
gen: 14 best: 356.2 mean: 442.5139303482587
gen: 15 best: 356.2 mean: 438.5223880597015
gen: 16 best: 356.2 mean: 433.61144278606963
gen: 17 best: 356.2 mean: 430.1781094527363
gen: 18 best: 356.2 mean: 430.7228855721393
gen: 19 best: 356.2 mean: 427.91492537313434
gen: 20 best: 356.2 mean: 428.5238805970149
gen: 21 best: 356.2 mean: 428.78905472636814
gen: 22 best: 356.2 mean: 426.24776119402986
gen: 23 best: 356.2 mean: 422.83432835820895
gen: 24 best: 356.2 mean: 422.64328358208957
gen: 25 best: 356.2 mean: 422.75721393034826
gen: 26 best: 356.2 mean: 417.434328358209
gen >27, new best = 353.900
gen: 27 best: 353.9 mean: 417.89253731343285
gen >28, new best = 350.400
gen: 28 best: 350.4 mean: 416.13084577114427
gen >29, new best = 346.900
gen: 29 best: 346.9 mean: 413.16517412935326
gen: 30 best: 346.9 mean: 410.35621890547264
gen: 31 best: 346.9 mean: 413.7786069651741
gen: 32 best: 346.9 mean: 410.4462686567164
gen: 33 best: 346.9 mean: 409.51044776119403
gen >34, new best = 345.700
gen: 34 best: 345.7 mean: 409.9542288557214
gen: 35 best: 345.7 mean: 409.4228855721393
gen: 36 best: 345.7 mean: 404.6467661691542
gen: 37 best: 345.7 mean: 405.6865671641791
gen: 38 best: 345.7 mean: 407.02985074626866
gen: 39 best: 345.7 mean: 404.6905472636816
gen: 40 best: 345.7 mean: 402.11442786069654
gen: 41 best: 345.7 mean: 404.35273631840795
gen: 42 best: 345.7 mean: 403.30348258706465
gen >43, new best = 332.600
gen: 43 best: 332.6 mean: 401.88955223880595
gen: 44 best: 332.6 mean: 401.9597014925373
gen: 45 best: 332.6 mean: 398.8442786069652
gen: 46 best: 332.6 mean: 401.1781094527363
gen: 47 best: 332.6 mean: 398.4452736318408
gen: 48 best: 332.6 mean: 400.16766169154226
gen: 49 best: 332.6 mean: 398.3333333333333
gen: 50 best: 332.6 mean: 399.8960199004975
gen >51, new best = 324.500
gen: 51 best: 324.5 mean: 398.9457711442786
gen: 52 best: 324.5 mean: 396.8179104477612
gen: 53 best: 324.5 mean: 397.1363184079602
gen >54, new best = 323.400
gen: 54 best: 323.4 mean: 398.57611940298506
gen: 55 best: 323.4 mean: 398.21691542288556
gen: 56 best: 323.4 mean: 396.2786069651741
gen: 57 best: 323.4 mean: 396.0268656716418
gen: 58 best: 323.4 mean: 395.5547263681592
gen: 59 best: 323.4 mean: 395.9741293532338
gen: 60 best: 323.4 mean: 396.54129353233833
gen: 61 best: 323.4 mean: 393.565671641791
gen: 62 best: 323.4 mean: 394.56716417910445
gen: 63 best: 323.4 mean: 393.9487562189055
gen: 64 best: 323.4 mean: 393.83781094527365
gen: 65 best: 323.4 mean: 393.54278606965175
gen: 66 best: 323.4 mean: 395.7716417910448
gen: 67 best: 323.4 mean: 394.89303482587064
gen >68, new best = 321.600
gen: 68 best: 321.6 mean: 393.2860696517413
gen: 69 best: 321.6 mean: 394.40746268656716
gen: 70 best: 321.6 mean: 396.3089552238806
gen: 71 best: 321.6 mean: 392.84726368159204
gen: 72 best: 321.6 mean: 393.1243781094527
gen: 73 best: 321.6 mean: 393.9686567164179
gen: 74 best: 321.6 mean: 393.72039800995026
gen: 75 best: 321.6 mean: 393.6412935323383
gen: 76 best: 321.6 mean: 390.7039800995025
gen: 77 best: 321.6 mean: 391.4179104477612
gen: 78 best: 321.6 mean: 391.59253731343284
gen: 79 best: 321.6 mean: 391.0462686567164
gen: 80 best: 321.6 mean: 390.71492537313435
gen >81, new best = 320.000
gen: 81 best: 320.0 mean: 390.4810945273632
gen: 82 best: 320.0 mean: 391.7582089552239
gen: 83 best: 320.0 mean: 391.0383084577114
gen: 84 best: 320.0 mean: 389.2592039800995
gen: 85 best: 320.0 mean: 388.2597014925373
gen: 86 best: 320.0 mean: 390.0532338308458
gen: 87 best: 320.0 mean: 389.2786069651741
gen: 88 best: 320.0 mean: 389.8791044776119
gen: 89 best: 320.0 mean: 390.5492537313433
gen: 90 best: 320.0 mean: 389.78855721393035
gen: 91 best: 320.0 mean: 389.0875621890547
gen: 92 best: 320.0 mean: 388.1313432835821
gen: 93 best: 320.0 mean: 388.41492537313434
gen: 94 best: 320.0 mean: 389.6139303482587
gen: 95 best: 320.0 mean: 388.1323383084577
gen: 96 best: 320.0 mean: 388.9597014925373
gen: 97 best: 320.0 mean: 390.22039800995026
gen: 98 best: 320.0 mean: 387.44776119402985
gen: 99 best: 320.0 mean: 389.50845771144276
[9, 8, 10, 7, 9, 10, 10, 8, 8, 8, 10, 8, 8, 9, 8, 8, 9, 10, 10, 8, 7, 9, 9, 9, 8, 8, 9, 9, 9, 10, 8, 9, 8, 8, 9, 9, 8, 8, 10, 8, 8, 7, 7, 9, 10, 9, 8, 9, 9, 9]
Test count of edges: 1447
cat
