Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
89; python ga.py 21 768N_graph21.dat 0.025 0.01 0.5 0.9 0.1 201 768N_graph21strictgen3rem50_ 828269
/project/6008788/js17sy/reopenga/768b/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 476.200
gen >0, new best = 474.900
gen >0, new best = 472.800
gen >0, new best = 467.200
gen >0, new best = 462.600
gen >0, new best = 461.900
gen: 0 best: 461.9 mean: 482.47935323383086
gen >1, new best = 437.400
gen: 1 best: 437.4 mean: 481.5900497512438
gen >2, new best = 424.600
gen: 2 best: 424.6 mean: 479.91492537313434
gen: 3 best: 424.6 mean: 479.70796019900496
gen >4, new best = 422.500
gen: 4 best: 422.5 mean: 480.2034825870647
gen: 5 best: 422.5 mean: 479.72089552238805
gen: 6 best: 422.5 mean: 478.18955223880596
gen: 7 best: 422.5 mean: 477.1502487562189
gen: 8 best: 422.5 mean: 475.37512437810943
gen: 9 best: 422.5 mean: 474.5776119402985
gen: 10 best: 422.5 mean: 473.81094527363183
gen: 11 best: 422.5 mean: 473.5044776119403
gen: 12 best: 422.5 mean: 472.31044776119404
gen >13, new best = 414.700
gen: 13 best: 414.7 mean: 471.14726368159205
gen >14, new best = 414.400
gen >14, new best = 411.000
gen: 14 best: 411.0 mean: 469.6039800995025
gen: 15 best: 411.0 mean: 471.00248756218906
gen: 16 best: 411.0 mean: 468.8089552238806
gen: 17 best: 411.0 mean: 467.67313432835823
gen: 18 best: 411.0 mean: 469.2179104477612
gen: 19 best: 411.0 mean: 467.4860696517413
gen: 20 best: 411.0 mean: 466.5542288557214
gen >21, new best = 403.500
gen: 21 best: 403.5 mean: 466.0900497512438
gen: 22 best: 403.5 mean: 464.61094527363184
gen: 23 best: 403.5 mean: 462.444776119403
gen: 24 best: 403.5 mean: 463.31990049751244
gen: 25 best: 403.5 mean: 461.28805970149256
gen: 26 best: 403.5 mean: 461.7398009950249
gen: 27 best: 403.5 mean: 460.1029850746269
gen: 28 best: 403.5 mean: 460.4691542288557
gen: 29 best: 403.5 mean: 459.3532338308458
gen: 30 best: 403.5 mean: 458.344776119403
gen >31, new best = 394.400
gen: 31 best: 394.4 mean: 457.6671641791045
gen: 32 best: 394.4 mean: 457.771144278607
gen: 33 best: 394.4 mean: 457.2766169154229
gen: 34 best: 394.4 mean: 455.75671641791047
gen: 35 best: 394.4 mean: 454.518407960199
gen: 36 best: 394.4 mean: 454.45671641791046
gen: 37 best: 394.4 mean: 453.82537313432834
gen: 38 best: 394.4 mean: 453.20049751243783
gen: 39 best: 394.4 mean: 451.8059701492537
gen: 40 best: 394.4 mean: 451.9338308457711
gen: 41 best: 394.4 mean: 450.3373134328358
gen: 42 best: 394.4 mean: 449.9741293532338
gen: 43 best: 394.4 mean: 450.62985074626863
gen >44, new best = 363.100
gen: 44 best: 363.1 mean: 448.7218905472637
gen: 45 best: 363.1 mean: 449.0383084577114
gen: 46 best: 363.1 mean: 447.9268656716418
gen: 47 best: 363.1 mean: 447.78109452736317
gen: 48 best: 363.1 mean: 447.81940298507465
gen: 49 best: 363.1 mean: 446.66766169154226
gen: 50 best: 363.1 mean: 446.85970149253734
gen: 51 best: 363.1 mean: 446.3258706467662
gen: 52 best: 363.1 mean: 446.68407960199005
gen: 53 best: 363.1 mean: 444.67164179104475
gen: 54 best: 363.1 mean: 444.1313432835821
gen: 55 best: 363.1 mean: 443.02039800995027
gen: 56 best: 363.1 mean: 443.88855721393037
gen: 57 best: 363.1 mean: 442.35074626865674
gen: 58 best: 363.1 mean: 441.1865671641791
gen: 59 best: 363.1 mean: 442.00646766169154
gen: 60 best: 363.1 mean: 440.49353233830846
gen: 61 best: 363.1 mean: 438.8039800995025
gen: 62 best: 363.1 mean: 439.3169154228856
gen: 63 best: 363.1 mean: 438.4233830845771
gen: 64 best: 363.1 mean: 436.90398009950246
gen: 65 best: 363.1 mean: 436.53980099502485
gen: 66 best: 363.1 mean: 437.5238805970149
gen: 67 best: 363.1 mean: 436.5676616915423
gen: 68 best: 363.1 mean: 435.22039800995026
gen: 69 best: 363.1 mean: 435.68059701492535
gen: 70 best: 363.1 mean: 434.2532338308458
gen: 71 best: 363.1 mean: 434.8990049751244
