Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
158; python ga.py 21 768N_graph21.dat 0.025 0.01 0.7 0.9 0.1 201 768N_graph21strictgen3rem70_ 228488
/project/6008788/js17sy/reopenga/768b/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 425.300
gen >0, new best = 404.700
gen >0, new best = 399.200
gen >0, new best = 392.400
gen >0, new best = 361.900
gen: 0 best: 361.9 mean: 449.27363184079604
gen: 1 best: 361.9 mean: 442.663184079602
gen >2, new best = 344.100
gen: 2 best: 344.1 mean: 442.32487562189056
gen: 3 best: 344.1 mean: 436.9542288557214
gen: 4 best: 344.1 mean: 433.33383084577116
gen: 5 best: 344.1 mean: 429.9766169154229
gen: 6 best: 344.1 mean: 425.86019900497513
gen: 7 best: 344.1 mean: 419.6303482587065
gen >8, new best = 330.900
gen >8, new best = 327.000
gen: 8 best: 327.0 mean: 421.6353233830846
gen: 9 best: 327.0 mean: 415.72985074626865
gen: 10 best: 327.0 mean: 413.50298507462685
gen: 11 best: 327.0 mean: 413.67860696517414
gen: 12 best: 327.0 mean: 406.7875621890547
gen >13, new best = 315.400
gen: 13 best: 315.4 mean: 401.3318407960199
gen: 14 best: 315.4 mean: 399.37512437810943
gen: 15 best: 315.4 mean: 400.1641791044776
gen >16, new best = 315.100
gen: 16 best: 315.1 mean: 396.52437810945275
gen: 17 best: 315.1 mean: 397.45870646766167
gen: 18 best: 315.1 mean: 394.3442786069652
gen: 19 best: 315.1 mean: 395.1761194029851
gen: 20 best: 315.1 mean: 393.7771144278607
gen: 21 best: 315.1 mean: 388.6701492537313
gen >22, new best = 313.500
gen: 22 best: 313.5 mean: 387.65124378109454
gen >23, new best = 298.200
gen: 23 best: 298.2 mean: 385.7820895522388
gen: 24 best: 298.2 mean: 382.8388059701493
gen: 25 best: 298.2 mean: 379.19353233830844
gen: 26 best: 298.2 mean: 380.1373134328358
gen: 27 best: 298.2 mean: 379.981592039801
gen: 28 best: 298.2 mean: 377.2014925373134
gen: 29 best: 298.2 mean: 377.3880597014925
gen: 30 best: 298.2 mean: 376.681592039801
gen: 31 best: 298.2 mean: 372.2139303482587
gen: 32 best: 298.2 mean: 371.23930348258705
gen: 33 best: 298.2 mean: 373.2159203980099
gen: 34 best: 298.2 mean: 373.3482587064677
gen: 35 best: 298.2 mean: 371.47562189054725
gen >36, new best = 290.600
gen: 36 best: 290.6 mean: 373.62537313432836
gen: 37 best: 290.6 mean: 371.3661691542288
gen: 38 best: 290.6 mean: 371.0601990049751
gen >39, new best = 286.500
gen: 39 best: 286.5 mean: 371.75223880597014
gen: 40 best: 286.5 mean: 369.0164179104478
gen: 41 best: 286.5 mean: 366.2323383084577
gen: 42 best: 286.5 mean: 369.3089552238806
gen: 43 best: 286.5 mean: 364.5273631840796
gen: 44 best: 286.5 mean: 365.4462686567164
gen: 45 best: 286.5 mean: 365.49203980099503
gen: 46 best: 286.5 mean: 364.52487562189054
gen: 47 best: 286.5 mean: 361.5074626865672
gen: 48 best: 286.5 mean: 363.2308457711443
gen: 49 best: 286.5 mean: 360.9706467661692
gen: 50 best: 286.5 mean: 358.82537313432834
gen: 51 best: 286.5 mean: 360.8592039800995
gen: 52 best: 286.5 mean: 359.86019900497513
gen: 53 best: 286.5 mean: 358.918407960199
gen: 54 best: 286.5 mean: 360.3905472636816
gen: 55 best: 286.5 mean: 358.2054726368159
gen: 56 best: 286.5 mean: 360.07960199004975
gen: 57 best: 286.5 mean: 356.9412935323383
gen: 58 best: 286.5 mean: 359.21144278606965
gen: 59 best: 286.5 mean: 358.2532338308458
gen: 60 best: 286.5 mean: 358.5990049751244
gen: 61 best: 286.5 mean: 358.9432835820896
gen: 62 best: 286.5 mean: 358.99203980099503
gen: 63 best: 286.5 mean: 360.4119402985075
gen: 64 best: 286.5 mean: 354.3830845771144
gen: 65 best: 286.5 mean: 356.1646766169154
gen: 66 best: 286.5 mean: 355.4412935323383
gen: 67 best: 286.5 mean: 351.7786069651741
gen: 68 best: 286.5 mean: 354.8134328358209
gen: 69 best: 286.5 mean: 354.72437810945274
gen: 70 best: 286.5 mean: 351.3716417910448
gen: 71 best: 286.5 mean: 348.9487562189055
gen: 72 best: 286.5 mean: 349.91094527363185
gen: 73 best: 286.5 mean: 351.8716417910448
gen: 74 best: 286.5 mean: 353.271144278607
gen: 75 best: 286.5 mean: 352.4308457711443
gen: 76 best: 286.5 mean: 350.9119402985075
gen: 77 best: 286.5 mean: 349.77412935323383
gen: 78 best: 286.5 mean: 351.08407960199
gen: 79 best: 286.5 mean: 350.8457711442786
gen: 80 best: 286.5 mean: 347.83930348258707
gen: 81 best: 286.5 mean: 347.61442786069654
gen: 82 best: 286.5 mean: 352.12039800995024
gen: 83 best: 286.5 mean: 350.3517412935323
gen: 84 best: 286.5 mean: 350.75373134328356
gen: 85 best: 286.5 mean: 349.8004975124378
gen: 86 best: 286.5 mean: 347.2129353233831
gen: 87 best: 286.5 mean: 347.1592039800995
gen: 88 best: 286.5 mean: 345.96119402985073
gen: 89 best: 286.5 mean: 345.9905472636816
gen: 90 best: 286.5 mean: 347.59751243781096
gen: 91 best: 286.5 mean: 348.8358208955224
gen: 92 best: 286.5 mean: 347.61592039800996
gen: 93 best: 286.5 mean: 347.19353233830844
gen: 94 best: 286.5 mean: 348.8975124378109
gen: 95 best: 286.5 mean: 348.4089552238806
gen: 96 best: 286.5 mean: 345.9492537313433
gen: 97 best: 286.5 mean: 345.79353233830847
gen: 98 best: 286.5 mean: 346.0786069651741
gen: 99 best: 286.5 mean: 345.60547263681593
[10, 8, 9, 9, 9, 8, 9, 9, 11, 11, 10, 10, 12, 11, 9, 8, 10, 9, 9, 8, 9, 11, 9, 10, 11, 10, 10, 16, 9, 10, 11, 10, 10, 11, 10, 10, 10, 10, 12, 8, 9, 11, 11, 9, 11, 15, 11, 8, 9, 9]
Test count of edges: 1426
cat
