Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
580; python ga.py 5 768N_graph5.dat 0.1 0.04 0.5 0.7 0.3 201 768N_graph5leerygen2rem50_ 285610
/project/6008788/js17sy/reopenga/768a/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 497.600
gen >0, new best = 495.300
gen: 0 best: 495.3 mean: 516.0223880597015
gen >1, new best = 492.800
gen >1, new best = 489.500
gen: 1 best: 489.5 mean: 516.3616915422886
gen: 2 best: 489.5 mean: 515.6701492537313
gen >3, new best = 489.300
gen: 3 best: 489.3 mean: 513.9492537313433
gen >4, new best = 487.800
gen: 4 best: 487.8 mean: 512.920895522388
gen: 5 best: 487.8 mean: 512.6726368159204
gen: 6 best: 487.8 mean: 511.8681592039801
gen: 7 best: 487.8 mean: 510.8915422885572
gen >8, new best = 487.300
gen >8, new best = 486.900
gen >8, new best = 486.600
gen >8, new best = 486.300
gen: 8 best: 486.3 mean: 510.2716417910448
gen >9, new best = 486.100
gen >9, new best = 486.000
gen: 9 best: 486.0 mean: 508.4562189054726
gen: 10 best: 486.0 mean: 509.16069651741293
gen: 11 best: 486.0 mean: 507.07064676616915
gen >12, new best = 478.500
gen: 12 best: 478.5 mean: 508.0905472636816
gen >13, new best = 473.100
gen: 13 best: 473.1 mean: 505.4562189054726
gen: 14 best: 473.1 mean: 505.88407960199004
gen: 15 best: 473.1 mean: 503.85671641791043
gen: 16 best: 473.1 mean: 504.2671641791045
gen: 17 best: 473.1 mean: 504.1910447761194
gen: 18 best: 473.1 mean: 502.41293532338307
gen: 19 best: 473.1 mean: 501.7512437810945
gen: 20 best: 473.1 mean: 501.2865671641791
gen: 21 best: 473.1 mean: 500.6084577114428
gen: 22 best: 473.1 mean: 501.0124378109453
gen: 23 best: 473.1 mean: 500.99900497512436
gen: 24 best: 473.1 mean: 499.37462686567164
gen: 25 best: 473.1 mean: 498.99402985074624
gen >26, new best = 470.800
gen: 26 best: 470.8 mean: 498.47114427860697
gen: 27 best: 470.8 mean: 497.20995024875623
gen: 28 best: 470.8 mean: 496.6925373134328
gen: 29 best: 470.8 mean: 496.5089552238806
gen: 30 best: 470.8 mean: 495.1487562189055
gen >31, new best = 467.200
gen: 31 best: 467.2 mean: 494.8238805970149
gen: 32 best: 467.2 mean: 494.8388059701493
gen: 33 best: 467.2 mean: 493.8189054726368
gen: 34 best: 467.2 mean: 493.3850746268657
gen: 35 best: 467.2 mean: 492.9601990049751
gen >36, new best = 467.100
gen >36, new best = 465.000
gen: 36 best: 465.0 mean: 492.0089552238806
gen: 37 best: 465.0 mean: 491.22636815920396
gen: 38 best: 465.0 mean: 492.7965174129353
gen: 39 best: 465.0 mean: 491.24477611940296
gen: 40 best: 465.0 mean: 489.8636815920398
gen >41, new best = 464.300
gen: 41 best: 464.3 mean: 489.3756218905473
gen: 42 best: 464.3 mean: 490.3114427860697
gen: 43 best: 464.3 mean: 490.1059701492537
gen >44, new best = 459.400
gen: 44 best: 459.4 mean: 489.1945273631841
gen: 45 best: 459.4 mean: 489.8825870646766
