Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
505; python ga.py 5 768N_graph5.dat 0.075 0.03 0.7 0.7 0.3 201 768N_graph5laxgen2rem70_ 714025
/project/6008788/js17sy/reopenga/768a/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 478.800
gen >0, new best = 473.200
gen >0, new best = 465.000
gen >0, new best = 453.800
gen >0, new best = 443.300
gen >0, new best = 442.100
gen: 0 best: 442.1 mean: 494.92661691542287
gen >1, new best = 421.900
gen >1, new best = 420.500
gen: 1 best: 420.5 mean: 488.3298507462687
gen >2, new best = 418.500
gen: 2 best: 418.5 mean: 482.2731343283582
gen: 3 best: 418.5 mean: 473.34179104477613
gen >4, new best = 416.900
gen >4, new best = 415.100
gen >4, new best = 410.300
gen: 4 best: 410.3 mean: 467.16069651741293
gen: 5 best: 410.3 mean: 465.52885572139303
gen >6, new best = 403.900
gen: 6 best: 403.9 mean: 461.40248756218904
gen: 7 best: 403.9 mean: 458.7164179104478
gen: 8 best: 403.9 mean: 454.86915422885573
gen: 9 best: 403.9 mean: 450.8975124378109
gen >10, new best = 395.200
gen: 10 best: 395.2 mean: 451.4800995024876
gen: 11 best: 395.2 mean: 449.06318407960197
gen: 12 best: 395.2 mean: 447.6542288557214
gen >13, new best = 394.100
gen: 13 best: 394.1 mean: 448.29203980099504
gen >14, new best = 384.400
gen: 14 best: 384.4 mean: 443.33084577114425
gen: 15 best: 384.4 mean: 444.45870646766167
gen: 16 best: 384.4 mean: 440.09253731343284
gen: 17 best: 384.4 mean: 440.99004975124376
gen: 18 best: 384.4 mean: 439.5601990049751
gen: 19 best: 384.4 mean: 439.4417910447761
gen: 20 best: 384.4 mean: 435.08855721393036
gen >21, new best = 383.500
gen: 21 best: 383.5 mean: 437.37661691542286
gen >22, new best = 378.200
gen: 22 best: 378.2 mean: 433.5164179104478
gen: 23 best: 378.2 mean: 434.52835820895524
gen: 24 best: 378.2 mean: 432.14029850746266
gen >25, new best = 375.700
