Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
196; python ga.py 5 768N_graph5.dat 0.05 0.02 0.5 0.5 0.5 201 768N_graph5mediumgen1rem50_ 456976
/project/6008788/js17sy/reopenga/768a/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 493.000
gen >0, new best = 478.000
gen >0, new best = 475.900
gen >0, new best = 470.100
gen >0, new best = 467.100
gen >0, new best = 465.900
gen: 0 best: 465.9 mean: 486.7835820895522
gen >1, new best = 463.100
gen >1, new best = 462.800
gen: 1 best: 462.8 mean: 486.06318407960197
gen >2, new best = 459.800
gen: 2 best: 459.8 mean: 484.6358208955224
gen: 3 best: 459.8 mean: 484.7487562189055
gen: 4 best: 459.8 mean: 483.2601990049751
gen >5, new best = 459.000
gen >5, new best = 457.700
gen: 5 best: 457.7 mean: 482.8532338308458
gen >6, new best = 455.400
gen: 6 best: 455.4 mean: 482.3716417910448
gen: 7 best: 455.4 mean: 480.57462686567163
gen: 8 best: 455.4 mean: 479.92985074626864
gen: 9 best: 455.4 mean: 480.0497512437811
gen: 10 best: 455.4 mean: 478.9636815920398
gen >11, new best = 454.700
gen: 11 best: 454.7 mean: 479.0915422885572
gen >12, new best = 454.100
gen: 12 best: 454.1 mean: 479.00995024875624
gen >13, new best = 453.000
gen: 13 best: 453.0 mean: 479.0786069651741
gen >14, new best = 448.900
gen: 14 best: 448.9 mean: 477.41144278606964
gen: 15 best: 448.9 mean: 476.48805970149255
gen: 16 best: 448.9 mean: 476.76616915422886
gen: 17 best: 448.9 mean: 476.3243781094527
gen: 18 best: 448.9 mean: 475.8353233830846
gen: 19 best: 448.9 mean: 474.95174129353234
gen: 20 best: 448.9 mean: 475.64378109452736
gen: 21 best: 448.9 mean: 474.23731343283583
gen: 22 best: 448.9 mean: 474.32686567164177
gen: 23 best: 448.9 mean: 475.0626865671642
gen >24, new best = 446.000
gen: 24 best: 446.0 mean: 472.6412935323383
gen >25, new best = 445.400
gen: 25 best: 445.4 mean: 472.70597014925374
gen >26, new best = 440.500
gen: 26 best: 440.5 mean: 472.1726368159204
gen: 27 best: 440.5 mean: 471.39353233830843
gen: 28 best: 440.5 mean: 472.8716417910448
gen >29, new best = 427.800
gen: 29 best: 427.8 mean: 470.69850746268656
gen: 30 best: 427.8 mean: 470.64328358208957
gen: 31 best: 427.8 mean: 470.2238805970149
gen: 32 best: 427.8 mean: 469.9407960199005
gen: 33 best: 427.8 mean: 470.7014925373134
gen: 34 best: 427.8 mean: 469.2159203980099
gen: 35 best: 427.8 mean: 470.6457711442786
gen: 36 best: 427.8 mean: 469.547263681592
gen: 37 best: 427.8 mean: 468.8139303482587
gen: 38 best: 427.8 mean: 468.7283582089552
gen: 39 best: 427.8 mean: 468.0582089552239
gen: 40 best: 427.8 mean: 468.20746268656717
gen: 41 best: 427.8 mean: 468.21194029850744
gen: 42 best: 427.8 mean: 466.6517412935323
gen: 43 best: 427.8 mean: 465.96965174129355
gen: 44 best: 427.8 mean: 466.97462686567167
gen: 45 best: 427.8 mean: 466.4144278606965
gen: 46 best: 427.8 mean: 466.7144278606965
gen: 47 best: 427.8 mean: 465.53980099502485
gen: 48 best: 427.8 mean: 465.40199004975125
gen: 49 best: 427.8 mean: 465.14328358208957
gen: 50 best: 427.8 mean: 464.2139303482587
gen: 51 best: 427.8 mean: 464.90248756218904
gen: 52 best: 427.8 mean: 463.3363184079602
gen: 53 best: 427.8 mean: 462.84676616915425
gen: 54 best: 427.8 mean: 463.12935323383084
gen: 55 best: 427.8 mean: 462.9049751243781
gen: 56 best: 427.8 mean: 462.67661691542287
gen: 57 best: 427.8 mean: 461.0681592039801
gen: 58 best: 427.8 mean: 461.33930348258707
gen: 59 best: 427.8 mean: 460.6004975124378
gen: 60 best: 427.8 mean: 459.3995024875622
gen: 61 best: 427.8 mean: 459.65223880597017
gen: 62 best: 427.8 mean: 460.17661691542287
gen: 63 best: 427.8 mean: 460.2049751243781
gen: 64 best: 427.8 mean: 459.46616915422885
gen: 65 best: 427.8 mean: 458.5179104477612
gen: 66 best: 427.8 mean: 457.50248756218906
gen: 67 best: 427.8 mean: 457.24776119402986
gen: 68 best: 427.8 mean: 457.089552238806
gen: 69 best: 427.8 mean: 456.6323383084577
gen: 70 best: 427.8 mean: 455.72039800995026
gen: 71 best: 427.8 mean: 455.4179104477612
gen: 72 best: 427.8 mean: 457.3646766169154
gen: 73 best: 427.8 mean: 456.247263681592
gen: 74 best: 427.8 mean: 455.40199004975125
gen: 75 best: 427.8 mean: 455.57064676616915
gen: 76 best: 427.8 mean: 455.79800995024874
gen: 77 best: 427.8 mean: 454.9094527363184
gen: 78 best: 427.8 mean: 454.673631840796
gen: 79 best: 427.8 mean: 454.9268656716418
gen: 80 best: 427.8 mean: 454.7402985074627
gen: 81 best: 427.8 mean: 453.93532338308455
gen >82, new best = 427.600
gen: 82 best: 427.6 mean: 454.3557213930348
gen >83, new best = 425.800
gen: 83 best: 425.8 mean: 452.9094527363184
gen: 84 best: 425.8 mean: 453.3905472636816
gen: 85 best: 425.8 mean: 452.6333333333333
gen >86, new best = 425.500
gen: 86 best: 425.5 mean: 453.7273631840796
gen: 87 best: 425.5 mean: 452.0860696517413
gen: 88 best: 425.5 mean: 452.073631840796
gen: 89 best: 425.5 mean: 453.36218905472634
gen: 90 best: 425.5 mean: 451.65820895522387
gen: 91 best: 425.5 mean: 452.30497512437813
gen: 92 best: 425.5 mean: 451.92437810945273
gen >93, new best = 425.200
gen: 93 best: 425.2 mean: 451.84527363184077
gen >94, new best = 422.000
gen: 94 best: 422.0 mean: 451.58905472636815
gen: 95 best: 422.0 mean: 451.0497512437811
gen: 96 best: 422.0 mean: 451.3731343283582
gen: 97 best: 422.0 mean: 451.2228855721393
gen: 98 best: 422.0 mean: 451.2985074626866
gen >99, new best = 418.000
gen: 99 best: 418.0 mean: 451.68805970149253
[7, 8, 7, 7, 7, 10, 8, 7, 10, 8, 8, 8, 8, 10, 8, 7, 8, 7, 8, 8, 8, 8, 8, 8, 9, 9, 10, 7, 8, 8, 7, 8, 8, 8, 8, 9, 8, 7, 7, 8, 9, 9, 8, 8, 7, 8, 8, 8, 9, 8]
Test count of edges: 2345
cat
