Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
87; python ga.py 18 512N_graph18.dat 0.025 0.01 0.5 0.9 0.1 201 512N_graph18strictgen3rem50_ 771147
/project/6008788/js17sy/reopenga/512c/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 319.600
gen >0, new best = 317.900
gen >0, new best = 308.700
gen >0, new best = 307.100
gen >0, new best = 301.000
gen >0, new best = 299.600
gen >0, new best = 276.800
gen >0, new best = 268.600
gen: 0 best: 268.6 mean: 309.2731343283582
gen: 1 best: 268.6 mean: 310.4174129353234
gen >2, new best = 258.300
gen: 2 best: 258.3 mean: 308.8756218905473
gen: 3 best: 258.3 mean: 307.1119402985075
gen: 4 best: 258.3 mean: 306.96567164179106
gen: 5 best: 258.3 mean: 305.5582089552239
gen: 6 best: 258.3 mean: 305.9213930348259
gen: 7 best: 258.3 mean: 305.18009950248756
gen: 8 best: 258.3 mean: 305.8542288557214
gen >9, new best = 250.700
gen: 9 best: 250.7 mean: 305.1980099502488
gen: 10 best: 250.7 mean: 305.69900497512435
gen: 11 best: 250.7 mean: 304.09452736318406
gen >12, new best = 244.200
gen: 12 best: 244.2 mean: 303.94825870646764
gen: 13 best: 244.2 mean: 303.97363184079603
gen >14, new best = 242.800
gen: 14 best: 242.8 mean: 302.1960199004975
gen: 15 best: 242.8 mean: 304.3044776119403
gen: 16 best: 242.8 mean: 302.28656716417913
gen: 17 best: 242.8 mean: 302.0308457711443
gen: 18 best: 242.8 mean: 302.0323383084577
gen: 19 best: 242.8 mean: 300.81641791044774
gen: 20 best: 242.8 mean: 299.43681592039803
gen: 21 best: 242.8 mean: 300.02437810945275
gen: 22 best: 242.8 mean: 299.4084577114428
gen: 23 best: 242.8 mean: 297.06517412935324
gen: 24 best: 242.8 mean: 298.01592039800994
gen >25, new best = 235.700
gen: 25 best: 235.7 mean: 296.5363184079602
gen: 26 best: 235.7 mean: 297.00597014925376
gen: 27 best: 235.7 mean: 295.63781094527366
gen: 28 best: 235.7 mean: 295.6771144278607
gen: 29 best: 235.7 mean: 295.9009950248756
gen >30, new best = 231.600
gen: 30 best: 231.6 mean: 293.6452736318408
gen: 31 best: 231.6 mean: 295.13482587064675
gen: 32 best: 231.6 mean: 293.9706467661692
gen: 33 best: 231.6 mean: 293.1363184079602
gen: 34 best: 231.6 mean: 294.44825870646764
gen: 35 best: 231.6 mean: 292.252736318408
gen: 36 best: 231.6 mean: 292.14726368159205
gen: 37 best: 231.6 mean: 290.30646766169156
gen: 38 best: 231.6 mean: 291.4945273631841
gen: 39 best: 231.6 mean: 290.5049751243781
gen: 40 best: 231.6 mean: 290.92039800995025
gen: 41 best: 231.6 mean: 289.1487562189055
gen: 42 best: 231.6 mean: 289.7318407960199
gen: 43 best: 231.6 mean: 289.45522388059703
gen: 44 best: 231.6 mean: 287.7273631840796
gen: 45 best: 231.6 mean: 289.0731343283582
gen: 46 best: 231.6 mean: 285.56069651741296
gen: 47 best: 231.6 mean: 288.00696517412933
gen: 48 best: 231.6 mean: 285.2746268656716
gen: 49 best: 231.6 mean: 286.3587064676617
gen >50, new best = 229.300
gen: 50 best: 229.3 mean: 285.9089552238806
gen: 51 best: 229.3 mean: 284.25373134328356
gen: 52 best: 229.3 mean: 282.78855721393035
gen: 53 best: 229.3 mean: 285.8
gen: 54 best: 229.3 mean: 282.87661691542286
gen: 55 best: 229.3 mean: 282.66616915422884
gen: 56 best: 229.3 mean: 283.93880597014925
gen: 57 best: 229.3 mean: 283.2766169154229
gen: 58 best: 229.3 mean: 283.7014925373134
gen: 59 best: 229.3 mean: 282.98258706467664
gen: 60 best: 229.3 mean: 280.87114427860695
gen >61, new best = 226.700
gen >61, new best = 225.600
gen: 61 best: 225.6 mean: 281.66915422885575
gen: 62 best: 225.6 mean: 280.4721393034826
gen: 63 best: 225.6 mean: 281.4094527363184
gen: 64 best: 225.6 mean: 282.5820895522388
gen: 65 best: 225.6 mean: 281.7054726368159
gen: 66 best: 225.6 mean: 280.8218905472637
gen: 67 best: 225.6 mean: 280.363184079602
gen: 68 best: 225.6 mean: 280.5910447761194
gen: 69 best: 225.6 mean: 279.9502487562189
gen: 70 best: 225.6 mean: 279.7905472636816
gen: 71 best: 225.6 mean: 280.49353233830846
gen >72, new best = 217.200
gen: 72 best: 217.2 mean: 279.7273631840796
gen: 73 best: 217.2 mean: 279.13482587064675
gen: 74 best: 217.2 mean: 279.14328358208957
gen: 75 best: 217.2 mean: 280.4084577114428
gen: 76 best: 217.2 mean: 279.6393034825871
gen: 77 best: 217.2 mean: 279.3223880597015
gen: 78 best: 217.2 mean: 278.3388059701493
gen: 79 best: 217.2 mean: 279.50199004975127
gen: 80 best: 217.2 mean: 279.5601990049751
gen: 81 best: 217.2 mean: 279.08905472636815
gen: 82 best: 217.2 mean: 278.9218905472637
gen >83, new best = 215.600
gen: 83 best: 215.6 mean: 277.34776119402983
gen: 84 best: 215.6 mean: 279.1442786069652
gen: 85 best: 215.6 mean: 278.88905472636816
gen: 86 best: 215.6 mean: 279.4144278606965
gen: 87 best: 215.6 mean: 278.6353233830846
gen: 88 best: 215.6 mean: 276.7487562189055
gen: 89 best: 215.6 mean: 277.0621890547264
gen: 90 best: 215.6 mean: 276.67661691542287
gen >91, new best = 204.100
gen: 91 best: 204.1 mean: 276.80646766169156
gen: 92 best: 204.1 mean: 277.51592039800994
gen: 93 best: 204.1 mean: 276.75522388059704
gen: 94 best: 204.1 mean: 276.22437810945274
gen: 95 best: 204.1 mean: 276.6004975124378
gen: 96 best: 204.1 mean: 275.17114427860696
gen: 97 best: 204.1 mean: 276.8243781094527
gen: 98 best: 204.1 mean: 276.6557213930348
gen: 99 best: 204.1 mean: 277.065671641791
[10, 10, 10, 10, 10, 11, 11, 17, 12, 10, 11, 10, 11, 12, 10, 12, 10, 10, 14, 12, 10, 10, 10, 9, 10, 11, 10, 10, 11, 11, 11, 10, 11, 14, 11, 10, 10, 9, 12, 13, 15, 10, 10, 10, 10, 10]
Test count of edges: 1534
cat
