Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
371; python ga.py 18 512N_graph18.dat 0.075 0.03 0.5 0.5 0.5 201 512N_graph18laxgen1rem50_ 314171
/project/6008788/js17sy/reopenga/512c/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 336.300
gen >0, new best = 307.300
gen >0, new best = 306.200
gen >0, new best = 304.300
gen >0, new best = 300.300
gen >0, new best = 266.900
gen: 0 best: 266.9 mean: 339.28432835820894
gen: 1 best: 266.9 mean: 337.6796019900498
gen: 2 best: 266.9 mean: 337.71542288557214
gen: 3 best: 266.9 mean: 338.65820895522387
gen: 4 best: 266.9 mean: 337.0781094527363
gen: 5 best: 266.9 mean: 336.61641791044775
gen: 6 best: 266.9 mean: 335.32686567164177
gen: 7 best: 266.9 mean: 336.1139303482587
gen: 8 best: 266.9 mean: 335.0582089552239
gen >9, new best = 265.000
gen: 9 best: 265.0 mean: 335.7542288557214
gen: 10 best: 265.0 mean: 336.35820895522386
gen: 11 best: 265.0 mean: 335.01044776119403
gen: 12 best: 265.0 mean: 334.228855721393
gen: 13 best: 265.0 mean: 334.24278606965174
gen: 14 best: 265.0 mean: 332.98258706467664
gen: 15 best: 265.0 mean: 332.9741293532338
gen: 16 best: 265.0 mean: 333.1537313432836
gen: 17 best: 265.0 mean: 333.31194029850747
gen: 18 best: 265.0 mean: 332.9681592039801
gen: 19 best: 265.0 mean: 333.4034825870647
gen: 20 best: 265.0 mean: 333.1487562189055
gen: 21 best: 265.0 mean: 332.426368159204
gen: 22 best: 265.0 mean: 332.32338308457713
gen: 23 best: 265.0 mean: 331.10696517412936
gen: 24 best: 265.0 mean: 332.16517412935326
gen: 25 best: 265.0 mean: 331.2467661691542
gen: 26 best: 265.0 mean: 332.1139303482587
