Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
122; python ga.py 24 1024N_graph24.dat 0.025 0.01 0.7 0.7 0.3 201 1024N_graph24strictgen2rem70_ 57122
/project/6008788/js17sy/reopenga/1024b/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 584.300
gen >0, new best = 569.800
gen >0, new best = 563.500
gen >0, new best = 539.400
gen >0, new best = 521.800
gen >0, new best = 513.100
gen >0, new best = 507.300
gen: 0 best: 507.3 mean: 592.842039800995
gen >1, new best = 507.000
gen >1, new best = 495.700
gen: 1 best: 495.7 mean: 586.710447761194
gen >2, new best = 491.600
gen >2, new best = 486.300
gen: 2 best: 486.3 mean: 586.8721393034826
gen >3, new best = 481.600
gen >3, new best = 481.100
gen >3, new best = 453.700
gen: 3 best: 453.7 mean: 577.0333333333333
gen >4, new best = 447.900
gen: 4 best: 447.9 mean: 569.3970149253731
gen: 5 best: 447.9 mean: 561.0616915422886
gen: 6 best: 447.9 mean: 562.5860696517412
gen: 7 best: 447.9 mean: 559.434328358209
gen >8, new best = 447.000
gen: 8 best: 447.0 mean: 550.7293532338308
gen: 9 best: 447.0 mean: 548.9547263681592
gen: 10 best: 447.0 mean: 539.863184079602
gen >11, new best = 432.200
gen: 11 best: 432.2 mean: 544.510447761194
gen: 12 best: 432.2 mean: 544.310447761194
gen: 13 best: 432.2 mean: 534.1323383084577
gen: 14 best: 432.2 mean: 534.4800995024875
gen: 15 best: 432.2 mean: 531.3074626865672
gen: 16 best: 432.2 mean: 529.1606965174129
gen: 17 best: 432.2 mean: 529.1019900497513
gen: 18 best: 432.2 mean: 522.1890547263681
gen: 19 best: 432.2 mean: 523.2646766169154
gen >20, new best = 420.600
gen: 20 best: 420.6 mean: 520.381592039801
gen: 21 best: 420.6 mean: 519.602487562189
gen: 22 best: 420.6 mean: 517.8567164179104
gen >23, new best = 405.400
gen: 23 best: 405.4 mean: 514.8094527363185
gen: 24 best: 405.4 mean: 517.3398009950249
gen: 25 best: 405.4 mean: 512.0855721393035
gen: 26 best: 405.4 mean: 510.2378109452736
gen: 27 best: 405.4 mean: 510.6885572139303
gen: 28 best: 405.4 mean: 509.0990049751244
gen >29, new best = 402.100
gen: 29 best: 402.1 mean: 505.64726368159205
gen: 30 best: 402.1 mean: 501.09751243781096
gen: 31 best: 402.1 mean: 503.4681592039801
gen: 32 best: 402.1 mean: 502.94726368159206
gen: 33 best: 402.1 mean: 503.3845771144279
gen: 34 best: 402.1 mean: 502.9522388059701
gen >35, new best = 395.200
gen: 35 best: 395.2 mean: 499.38358208955225
gen: 36 best: 395.2 mean: 497.5144278606965
gen: 37 best: 395.2 mean: 497.7597014925373
gen: 38 best: 395.2 mean: 495.10547263681593
gen: 39 best: 395.2 mean: 495.15273631840796
gen: 40 best: 395.2 mean: 492.4636815920398
gen: 41 best: 395.2 mean: 493.07064676616915
gen: 42 best: 395.2 mean: 491.35621890547264
gen: 43 best: 395.2 mean: 491.56865671641793
gen: 44 best: 395.2 mean: 490.7179104477612
gen: 45 best: 395.2 mean: 494.45671641791046
