Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
536; python ga.py 22 256N_graph22.dat 0.075 0.03 0.7 0.9 0.1 201 256N_graph22laxgen3rem70_ 742586
/project/6008788/js17sy/reopenga/256c/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 131.100
gen >0, new best = 123.000
gen: 0 best: 123.0 mean: 150.18432835820894
gen >1, new best = 121.300
gen: 1 best: 121.3 mean: 151.13134328358208
gen: 2 best: 121.3 mean: 148.44228855721394
gen: 3 best: 121.3 mean: 148.22985074626865
gen: 4 best: 121.3 mean: 147.74228855721393
gen: 5 best: 121.3 mean: 148.4407960199005
gen >6, new best = 119.300
gen >6, new best = 110.200
gen: 6 best: 110.2 mean: 145.81194029850747
gen: 7 best: 110.2 mean: 146.69701492537314
gen >8, new best = 109.700
gen: 8 best: 109.7 mean: 145.71990049751244
gen: 9 best: 109.7 mean: 143.75323383084577
gen: 10 best: 109.7 mean: 144.12089552238805
gen: 11 best: 109.7 mean: 143.65721393034826
gen: 12 best: 109.7 mean: 143.03432835820897
gen: 13 best: 109.7 mean: 142.55323383084578
gen: 14 best: 109.7 mean: 142.0363184079602
gen >15, new best = 109.300
gen: 15 best: 109.3 mean: 142.76567164179104
gen: 16 best: 109.3 mean: 141.10298507462687
gen: 17 best: 109.3 mean: 141.9273631840796
gen >18, new best = 109.100
gen: 18 best: 109.1 mean: 140.2726368159204
gen: 19 best: 109.1 mean: 141.6865671641791
gen: 20 best: 109.1 mean: 140.68059701492538
gen: 21 best: 109.1 mean: 139.32636815920398
gen: 22 best: 109.1 mean: 137.7592039800995
gen: 23 best: 109.1 mean: 138.05771144278606
gen: 24 best: 109.1 mean: 136.83731343283583
gen: 25 best: 109.1 mean: 136.9412935323383
gen: 26 best: 109.1 mean: 137.563184079602
gen >27, new best = 107.800
gen: 27 best: 107.8 mean: 137.37462686567164
gen: 28 best: 107.8 mean: 136.37910447761195
gen: 29 best: 107.8 mean: 136.0771144278607
gen: 30 best: 107.8 mean: 135.36666666666667
gen >31, new best = 106.200
gen: 31 best: 106.2 mean: 134.88805970149255
gen: 32 best: 106.2 mean: 135.6865671641791
gen: 33 best: 106.2 mean: 133.82985074626865
gen: 34 best: 106.2 mean: 134.3776119402985
gen: 35 best: 106.2 mean: 134.74676616915423
gen >36, new best = 104.400
gen: 36 best: 104.4 mean: 134.31542288557213
gen: 37 best: 104.4 mean: 134.3089552238806
gen: 38 best: 104.4 mean: 133.31890547263683
gen: 39 best: 104.4 mean: 134.33432835820895
gen: 40 best: 104.4 mean: 134.09303482587066
gen: 41 best: 104.4 mean: 132.23830845771144
gen: 42 best: 104.4 mean: 133.50248756218906
gen: 43 best: 104.4 mean: 132.26965174129353
gen: 44 best: 104.4 mean: 133.2820895522388
gen: 45 best: 104.4 mean: 132.6412935323383
gen >46, new best = 101.800
gen: 46 best: 101.8 mean: 132.7950248756219
gen: 47 best: 101.8 mean: 134.03333333333333
gen: 48 best: 101.8 mean: 132.12885572139302
gen >49, new best = 101.300
gen: 49 best: 101.3 mean: 132.52885572139303
gen: 50 best: 101.3 mean: 133.07412935323384
gen: 51 best: 101.3 mean: 132.10945273631842
gen: 52 best: 101.3 mean: 131.4089552238806
gen: 53 best: 101.3 mean: 131.80149253731344
gen >54, new best = 100.100
gen: 54 best: 100.1 mean: 132.03781094527363
gen: 55 best: 100.1 mean: 131.10199004975124
gen: 56 best: 100.1 mean: 130.96019900497512
gen: 57 best: 100.1 mean: 131.1099502487562
gen: 58 best: 100.1 mean: 132.31990049751244
gen: 59 best: 100.1 mean: 131.99900497512436
gen: 60 best: 100.1 mean: 130.8955223880597
gen: 61 best: 100.1 mean: 131.19552238805971
gen: 62 best: 100.1 mean: 129.77810945273632
gen: 63 best: 100.1 mean: 130.67014925373135
gen: 64 best: 100.1 mean: 131.27860696517413
gen: 65 best: 100.1 mean: 131.11144278606966
gen: 66 best: 100.1 mean: 130.76417910447762
gen: 67 best: 100.1 mean: 129.4681592039801
gen: 68 best: 100.1 mean: 129.8582089552239
gen: 69 best: 100.1 mean: 128.92437810945273
gen >70, new best = 100.000
gen: 70 best: 100.0 mean: 130.02935323383085
gen: 71 best: 100.0 mean: 129.63830845771145
gen: 72 best: 100.0 mean: 129.92189054726367
gen: 73 best: 100.0 mean: 129.4223880597015
gen: 74 best: 100.0 mean: 131.00199004975124
gen: 75 best: 100.0 mean: 128.54328358208954
gen: 76 best: 100.0 mean: 129.08507462686566
gen: 77 best: 100.0 mean: 128.044776119403
gen: 78 best: 100.0 mean: 129.70646766169153
gen >79, new best = 99.800
gen: 79 best: 99.8 mean: 129.23930348258708
gen: 80 best: 99.8 mean: 129.7810945273632
gen: 81 best: 99.8 mean: 128.92338308457713
gen: 82 best: 99.8 mean: 128.49402985074627
gen: 83 best: 99.8 mean: 129.17611940298508
gen: 84 best: 99.8 mean: 128.88805970149252
gen: 85 best: 99.8 mean: 129.00746268656715
gen: 86 best: 99.8 mean: 129.58656716417912
gen: 87 best: 99.8 mean: 129.38855721393034
gen: 88 best: 99.8 mean: 129.26567164179104
gen: 89 best: 99.8 mean: 128.51442786069651
gen: 90 best: 99.8 mean: 128.5597014925373
gen: 91 best: 99.8 mean: 129.58258706467663
gen: 92 best: 99.8 mean: 130.07213930348257
gen: 93 best: 99.8 mean: 128.9781094527363
gen: 94 best: 99.8 mean: 129.28955223880598
gen: 95 best: 99.8 mean: 128.9039800995025
gen: 96 best: 99.8 mean: 129.28407960199004
gen: 97 best: 99.8 mean: 129.09850746268657
gen: 98 best: 99.8 mean: 128.8825870646766
gen >99, new best = 95.200
gen: 99 best: 95.2 mean: 128.76616915422886
[8, 7, 8, 8, 8, 8, 8, 9, 8, 8, 10, 9, 8, 8]
Test count of edges: 463
cat
