Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
449; python ga.py 22 256N_graph22.dat 0.075 0.03 0.5 0.9 0.1 201 256N_graph22laxgen3rem50_ 828269
/project/6008788/js17sy/reopenga/256c/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 175.000
gen >0, new best = 174.200
gen >0, new best = 157.900
gen >0, new best = 157.800
gen >0, new best = 157.600
gen >0, new best = 150.600
gen >0, new best = 147.900
gen >0, new best = 146.500
gen: 0 best: 146.5 mean: 166.9992537313433
gen >1, new best = 146.400
gen: 1 best: 146.4 mean: 166.9771144278607
gen: 2 best: 146.4 mean: 166.90696517412934
gen >3, new best = 143.000
gen: 3 best: 143.0 mean: 166.28905472636816
gen >4, new best = 132.200
gen: 4 best: 132.2 mean: 166.11044776119402
gen: 5 best: 132.2 mean: 164.91890547263682
gen: 6 best: 132.2 mean: 164.93383084577115
gen: 7 best: 132.2 mean: 163.92139303482588
gen: 8 best: 132.2 mean: 163.7323383084577
gen: 9 best: 132.2 mean: 162.9402985074627
gen: 10 best: 132.2 mean: 162.32437810945274
gen: 11 best: 132.2 mean: 162.71592039800996
gen: 12 best: 132.2 mean: 162.29800995024877
gen: 13 best: 132.2 mean: 162.4139303482587
gen: 14 best: 132.2 mean: 161.881592039801
gen: 15 best: 132.2 mean: 162.1771144278607
gen: 16 best: 132.2 mean: 161.30447761194029
gen: 17 best: 132.2 mean: 160.61194029850745
gen: 18 best: 132.2 mean: 160.74228855721393
gen: 19 best: 132.2 mean: 160.12835820895523
gen >20, new best = 117.200
gen: 20 best: 117.2 mean: 159.66517412935323
gen: 21 best: 117.2 mean: 159.08457711442787
gen: 22 best: 117.2 mean: 158.03781094527363
gen: 23 best: 117.2 mean: 158.44179104477612
gen: 24 best: 117.2 mean: 158.82388059701492
gen: 25 best: 117.2 mean: 157.97412935323382
gen: 26 best: 117.2 mean: 157.34875621890546
gen: 27 best: 117.2 mean: 157.45074626865673
gen: 28 best: 117.2 mean: 156.98756218905473
gen: 29 best: 117.2 mean: 157.05323383084578
gen: 30 best: 117.2 mean: 155.97512437810946
gen: 31 best: 117.2 mean: 155.98109452736318
gen: 32 best: 117.2 mean: 154.79303482587065
gen: 33 best: 117.2 mean: 154.80796019900498
gen: 34 best: 117.2 mean: 154.7417910447761
gen: 35 best: 117.2 mean: 154.8955223880597
gen: 36 best: 117.2 mean: 154.61243781094527
gen: 37 best: 117.2 mean: 154.39900497512437
gen: 38 best: 117.2 mean: 153.9547263681592
gen: 39 best: 117.2 mean: 153.83333333333334
gen: 40 best: 117.2 mean: 153.681592039801
gen: 41 best: 117.2 mean: 153.80099502487562
gen: 42 best: 117.2 mean: 152.9542288557214
gen: 43 best: 117.2 mean: 152.26318407960198
gen: 44 best: 117.2 mean: 152.78905472636816
gen: 45 best: 117.2 mean: 152.86218905472637
gen: 46 best: 117.2 mean: 151.58905472636815
gen: 47 best: 117.2 mean: 152.48507462686567
gen: 48 best: 117.2 mean: 153.06268656716418
gen: 49 best: 117.2 mean: 151.6373134328358
gen: 50 best: 117.2 mean: 151.26218905472638
gen: 51 best: 117.2 mean: 150.93283582089552
gen: 52 best: 117.2 mean: 151.39054726368158
gen: 53 best: 117.2 mean: 150.72985074626865
gen: 54 best: 117.2 mean: 150.95721393034825
gen: 55 best: 117.2 mean: 149.82636815920398
gen: 56 best: 117.2 mean: 150.69253731343284
gen: 57 best: 117.2 mean: 148.89751243781095
gen: 58 best: 117.2 mean: 149.8084577114428
gen: 59 best: 117.2 mean: 149.49253731343285
gen: 60 best: 117.2 mean: 149.23980099502486
gen: 61 best: 117.2 mean: 148.81243781094528
gen: 62 best: 117.2 mean: 149.06119402985075
gen: 63 best: 117.2 mean: 148.73980099502486
gen: 64 best: 117.2 mean: 149.12139303482587
gen: 65 best: 117.2 mean: 148.1636815920398
gen: 66 best: 117.2 mean: 147.9318407960199
gen: 67 best: 117.2 mean: 147.36119402985074
gen: 68 best: 117.2 mean: 147.74278606965174
gen: 69 best: 117.2 mean: 147.46268656716418
gen: 70 best: 117.2 mean: 147.37960199004976
gen: 71 best: 117.2 mean: 147.0129353233831
gen: 72 best: 117.2 mean: 146.78805970149253
gen: 73 best: 117.2 mean: 147.68507462686568
gen: 74 best: 117.2 mean: 147.33532338308459
gen: 75 best: 117.2 mean: 147.5592039800995
gen: 76 best: 117.2 mean: 146.96467661691543
gen: 77 best: 117.2 mean: 147.99203980099503
gen: 78 best: 117.2 mean: 147.418407960199
gen: 79 best: 117.2 mean: 147.292039800995
gen >80, new best = 115.300
gen: 80 best: 115.3 mean: 147.34626865671643
gen: 81 best: 115.3 mean: 146.48358208955224
gen: 82 best: 115.3 mean: 146.4044776119403
gen: 83 best: 115.3 mean: 146.2766169154229
gen: 84 best: 115.3 mean: 145.6587064676617
gen: 85 best: 115.3 mean: 146.56119402985075
gen: 86 best: 115.3 mean: 146.88457711442786
gen: 87 best: 115.3 mean: 146.16119402985075
gen: 88 best: 115.3 mean: 146.61144278606966
gen: 89 best: 115.3 mean: 146.2139303482587
gen: 90 best: 115.3 mean: 145.54378109452736
gen: 91 best: 115.3 mean: 145.7223880597015
gen: 92 best: 115.3 mean: 146.10597014925372
gen: 93 best: 115.3 mean: 145.5497512437811
gen: 94 best: 115.3 mean: 145.47512437810946
gen: 95 best: 115.3 mean: 145.4641791044776
gen >96, new best = 110.500
gen: 96 best: 110.5 mean: 144.80149253731344
gen: 97 best: 110.5 mean: 145.42835820895522
gen: 98 best: 110.5 mean: 144.9089552238806
gen: 99 best: 110.5 mean: 145.21592039800996
[9, 10, 8, 8, 8, 9, 10, 9, 10, 11, 10, 8, 9]
Test count of edges: 762
cat
