Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
226; python ga.py 9 512N_graph9.dat 0.05 0.02 0.5 0.7 0.3 201 512N_graph9mediumgen2rem50_ 456976
/project/6008788/js17sy/reopenga/512b/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 316.500
gen >0, new best = 312.100
gen: 0 best: 312.1 mean: 328.34452736318406
gen >1, new best = 308.100
gen >1, new best = 296.900
gen: 1 best: 296.9 mean: 326.9860696517413
gen: 2 best: 296.9 mean: 325.9
gen >3, new best = 289.200
gen: 3 best: 289.2 mean: 325.9099502487562
gen: 4 best: 289.2 mean: 325.72039800995026
gen: 5 best: 289.2 mean: 324.19502487562187
gen >6, new best = 288.100
gen: 6 best: 288.1 mean: 323.3666666666667
gen: 7 best: 288.1 mean: 323.4417910447761
gen >8, new best = 286.700
gen: 8 best: 286.7 mean: 322.0189054726368
gen: 9 best: 286.7 mean: 321.64328358208957
gen: 10 best: 286.7 mean: 320.19751243781093
gen: 11 best: 286.7 mean: 319.52089552238806
gen: 12 best: 286.7 mean: 317.9592039800995
gen: 13 best: 286.7 mean: 317.5532338308458
gen >14, new best = 266.000
gen: 14 best: 266.0 mean: 316.13482587064675
gen: 15 best: 266.0 mean: 315.1771144278607
gen: 16 best: 266.0 mean: 314.38905472636816
gen: 17 best: 266.0 mean: 314.6865671641791
gen: 18 best: 266.0 mean: 312.9174129353234
gen: 19 best: 266.0 mean: 313.5915422885572
gen: 20 best: 266.0 mean: 312.4044776119403
gen: 21 best: 266.0 mean: 311.63980099502487
gen: 22 best: 266.0 mean: 311.46019900497515
gen: 23 best: 266.0 mean: 311.581592039801
gen: 24 best: 266.0 mean: 309.43880597014925
gen: 25 best: 266.0 mean: 309.29800995024874
gen: 26 best: 266.0 mean: 307.82885572139304
gen: 27 best: 266.0 mean: 307.5457711442786
gen: 28 best: 266.0 mean: 306.8189054726368
gen: 29 best: 266.0 mean: 306.8641791044776
gen: 30 best: 266.0 mean: 306.3606965174129
gen: 31 best: 266.0 mean: 306.14179104477614
gen: 32 best: 266.0 mean: 304.7492537313433
gen: 33 best: 266.0 mean: 304.5696517412935
gen: 34 best: 266.0 mean: 303.68805970149253
gen: 35 best: 266.0 mean: 302.80497512437813
gen: 36 best: 266.0 mean: 302.3636815920398
gen: 37 best: 266.0 mean: 302.673631840796
gen: 38 best: 266.0 mean: 301.5094527363184
gen: 39 best: 266.0 mean: 301.0965174129353
gen: 40 best: 266.0 mean: 302.00199004975127
gen: 41 best: 266.0 mean: 301.4179104477612
gen: 42 best: 266.0 mean: 299.7
gen: 43 best: 266.0 mean: 299.3407960199005
gen: 44 best: 266.0 mean: 298.8845771144279
gen: 45 best: 266.0 mean: 297.3218905472637
gen: 46 best: 266.0 mean: 298.00099502487564
gen: 47 best: 266.0 mean: 297.4542288557214
gen: 48 best: 266.0 mean: 297.1502487562189
gen: 49 best: 266.0 mean: 296.9741293532338
gen: 50 best: 266.0 mean: 295.73383084577114
gen: 51 best: 266.0 mean: 295.16069651741293
gen >52, new best = 263.100
gen: 52 best: 263.1 mean: 294.79004975124377
gen: 53 best: 263.1 mean: 294.7965174129353
gen >54, new best = 254.300
gen: 54 best: 254.3 mean: 293.88009950248755
gen: 55 best: 254.3 mean: 293.56666666666666
gen: 56 best: 254.3 mean: 294.74228855721395
gen: 57 best: 254.3 mean: 293.87462686567164
gen: 58 best: 254.3 mean: 293.0805970149254
gen: 59 best: 254.3 mean: 292.536815920398
gen: 60 best: 254.3 mean: 292.9303482587065
gen: 61 best: 254.3 mean: 291.68457711442784
gen: 62 best: 254.3 mean: 292.8134328358209
gen: 63 best: 254.3 mean: 290.9378109452736
gen: 64 best: 254.3 mean: 292.48407960199006
gen: 65 best: 254.3 mean: 291.57014925373136
gen: 66 best: 254.3 mean: 291.3517412935323
gen: 67 best: 254.3 mean: 291.99701492537315
gen: 68 best: 254.3 mean: 292.0233830845771
gen: 69 best: 254.3 mean: 290.49203980099503
gen: 70 best: 254.3 mean: 289.89850746268655
gen: 71 best: 254.3 mean: 289.44278606965173
gen: 72 best: 254.3 mean: 290.2582089552239
gen: 73 best: 254.3 mean: 289.90696517412937
gen: 74 best: 254.3 mean: 288.75671641791047
gen: 75 best: 254.3 mean: 290.2502487562189
