Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
169; python ga.py 9 512N_graph9.dat 0.025 0.01 0.7 0.9 0.1 201 512N_graph9strictgen3rem70_ 542659
/project/6008788/js17sy/reopenga/512b/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 277.400
gen >0, new best = 217.100
gen: 0 best: 217.1 mean: 305.1507462686567
gen: 1 best: 217.1 mean: 299.39850746268655
gen: 2 best: 217.1 mean: 293.74427860696517
gen: 3 best: 217.1 mean: 286.60547263681593
gen >4, new best = 197.700
gen: 4 best: 197.7 mean: 283.29402985074626
gen: 5 best: 197.7 mean: 275.7054726368159
gen: 6 best: 197.7 mean: 272.28507462686565
gen: 7 best: 197.7 mean: 271.06666666666666
gen >8, new best = 194.800
gen: 8 best: 194.8 mean: 268.2955223880597
gen: 9 best: 194.8 mean: 263.1716417910448
gen: 10 best: 194.8 mean: 263.5935323383085
gen: 11 best: 194.8 mean: 262.12338308457714
gen >12, new best = 189.200
gen: 12 best: 189.2 mean: 258.01741293532336
gen: 13 best: 189.2 mean: 257.244776119403
gen: 14 best: 189.2 mean: 253.73432835820896
gen >15, new best = 181.400
gen: 15 best: 181.4 mean: 249.4905472636816
gen: 16 best: 181.4 mean: 251.00348258706467
gen: 17 best: 181.4 mean: 252.80149253731344
gen: 18 best: 181.4 mean: 250.52238805970148
gen >19, new best = 181.000
gen: 19 best: 181.0 mean: 246.00746268656715
gen: 20 best: 181.0 mean: 243.5776119402985
gen: 21 best: 181.0 mean: 243.59353233830845
gen: 22 best: 181.0 mean: 238.51641791044776
gen: 23 best: 181.0 mean: 241.21641791044777
gen: 24 best: 181.0 mean: 237.2810945273632
gen: 25 best: 181.0 mean: 238.22885572139305
gen >26, new best = 171.200
gen: 26 best: 171.2 mean: 235.93383084577115
gen: 27 best: 171.2 mean: 238.4179104477612
gen: 28 best: 171.2 mean: 234.45373134328358
gen: 29 best: 171.2 mean: 229.7144278606965
gen: 30 best: 171.2 mean: 231.82089552238807
gen: 31 best: 171.2 mean: 231.0283582089552
gen: 32 best: 171.2 mean: 229.13432835820896
gen: 33 best: 171.2 mean: 230.55820895522388
gen: 34 best: 171.2 mean: 228.9860696517413
gen: 35 best: 171.2 mean: 226.04328358208954
gen: 36 best: 171.2 mean: 225.8268656716418
gen: 37 best: 171.2 mean: 227.35572139303483
gen >38, new best = 156.500
gen: 38 best: 156.5 mean: 224.87960199004976
gen: 39 best: 156.5 mean: 225.78308457711444
gen: 40 best: 156.5 mean: 224.42885572139303
gen: 41 best: 156.5 mean: 222.73980099502486
gen: 42 best: 156.5 mean: 225.49850746268658
gen: 43 best: 156.5 mean: 220.6452736318408
gen: 44 best: 156.5 mean: 220.66218905472635
gen: 45 best: 156.5 mean: 220.07114427860697
gen: 46 best: 156.5 mean: 222.3965174129353
gen: 47 best: 156.5 mean: 221.6905472636816
gen: 48 best: 156.5 mean: 223.1865671641791
gen: 49 best: 156.5 mean: 220.82985074626865
gen: 50 best: 156.5 mean: 221.181592039801
gen: 51 best: 156.5 mean: 220.65323383084578
gen: 52 best: 156.5 mean: 218.96218905472637
gen: 53 best: 156.5 mean: 217.67512437810944
gen: 54 best: 156.5 mean: 217.0457711442786
gen: 55 best: 156.5 mean: 220.20646766169153
gen: 56 best: 156.5 mean: 218.5820895522388
gen: 57 best: 156.5 mean: 215.03980099502488
gen: 58 best: 156.5 mean: 216.39502487562189
gen: 59 best: 156.5 mean: 216.33482587064677
gen: 60 best: 156.5 mean: 214.54278606965175
gen: 61 best: 156.5 mean: 215.88606965174128
gen: 62 best: 156.5 mean: 215.5228855721393
gen: 63 best: 156.5 mean: 212.06965174129354
gen: 64 best: 156.5 mean: 215.69253731343284
gen: 65 best: 156.5 mean: 213.20597014925374
gen: 66 best: 156.5 mean: 214.57860696517412
gen: 67 best: 156.5 mean: 214.89502487562189
gen: 68 best: 156.5 mean: 213.21940298507462
gen: 69 best: 156.5 mean: 211.65820895522387
gen: 70 best: 156.5 mean: 215.24029850746268
gen: 71 best: 156.5 mean: 213.144776119403
gen >72, new best = 155.900
gen: 72 best: 155.9 mean: 213.16268656716417
gen: 73 best: 155.9 mean: 211.85721393034825
gen: 74 best: 155.9 mean: 211.61094527363184
gen: 75 best: 155.9 mean: 210.56666666666666
gen: 76 best: 155.9 mean: 211.92089552238807
gen: 77 best: 155.9 mean: 210.22189054726368
gen: 78 best: 155.9 mean: 210.99054726368158
gen: 79 best: 155.9 mean: 209.32985074626865
gen: 80 best: 155.9 mean: 209.00497512437812
gen: 81 best: 155.9 mean: 208.13880597014926
gen: 82 best: 155.9 mean: 210.22388059701493
gen: 83 best: 155.9 mean: 209.00248756218906
gen: 84 best: 155.9 mean: 209.01492537313433
gen: 85 best: 155.9 mean: 208.78009950248756
gen: 86 best: 155.9 mean: 208.60945273631842
gen: 87 best: 155.9 mean: 206.53034825870648
gen: 88 best: 155.9 mean: 207.73830845771144
gen: 89 best: 155.9 mean: 206.5054726368159
gen: 90 best: 155.9 mean: 208.04378109452736
gen: 91 best: 155.9 mean: 208.96218905472637
gen: 92 best: 155.9 mean: 205.52238805970148
gen: 93 best: 155.9 mean: 207.2308457711443
gen: 94 best: 155.9 mean: 208.43930348258706
gen: 95 best: 155.9 mean: 207.98905472636815
gen: 96 best: 155.9 mean: 208.07611940298509
gen: 97 best: 155.9 mean: 209.04328358208954
gen: 98 best: 155.9 mean: 208.33930348258707
gen: 99 best: 155.9 mean: 208.94228855721394
[11, 10, 10, 11, 11, 10, 8, 9, 9, 10, 9, 10, 9, 10, 10, 10, 11, 11, 13, 10, 9, 8, 11, 13, 10, 8, 8, 14, 11, 9, 9, 9, 11, 14, 11, 12, 9, 9, 11, 9, 10, 10, 12, 11, 11, 11, 8]
Test count of edges: 953
cat
