Defaulting to user installation because normal site-packages is not writeable
Looking in links: /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/avx2, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/gentoo/generic, /cvmfs/soft.computecanada.ca/custom/python/wheelhouse/generic
Requirement already satisfied: graphviz in /home/js17sy/.local/lib/python3.10/site-packages (0.20)
238; python ga.py 9 512N_graph9.dat 0.05 0.02 0.5 0.7 0.3 201 512N_graph9mediumgen2rem50_ 799708
/project/6008788/js17sy/reopenga/512b/ga.py:291: DeprecationWarning: Sampling from a set deprecated
since Python 3.9 and will be removed in a subsequent version.
  child1 = set(random.sample(
gen >0, new best = 322.700
gen >0, new best = 321.400
gen >0, new best = 303.300
gen: 0 best: 303.3 mean: 328.23955223880597
gen: 1 best: 303.3 mean: 328.13084577114427
gen >2, new best = 298.500
gen: 2 best: 298.5 mean: 326.91293532338307
gen >3, new best = 292.800
gen: 3 best: 292.8 mean: 326.30298507462686
gen: 4 best: 292.8 mean: 325.4432835820896
gen >5, new best = 284.700
gen: 5 best: 284.7 mean: 325.03731343283584
gen: 6 best: 284.7 mean: 324.77412935323383
gen: 7 best: 284.7 mean: 325.3139303482587
gen >8, new best = 282.000
gen: 8 best: 282.0 mean: 324.0452736318408
gen: 9 best: 282.0 mean: 323.87462686567164
gen: 10 best: 282.0 mean: 321.7502487562189
gen: 11 best: 282.0 mean: 321.9338308457711
gen: 12 best: 282.0 mean: 321.41840796019903
gen: 13 best: 282.0 mean: 320.0751243781095
gen: 14 best: 282.0 mean: 318.934328358209
gen: 15 best: 282.0 mean: 318.4761194029851
gen: 16 best: 282.0 mean: 318.4592039800995
gen: 17 best: 282.0 mean: 317.33781094527365
gen: 18 best: 282.0 mean: 316.42985074626864
gen: 19 best: 282.0 mean: 315.8059701492537
gen: 20 best: 282.0 mean: 315.3074626865672
gen: 21 best: 282.0 mean: 314.5034825870647
gen: 22 best: 282.0 mean: 314.0054726368159
gen: 23 best: 282.0 mean: 313.59452736318406
gen: 24 best: 282.0 mean: 313.47562189054725
gen: 25 best: 282.0 mean: 312.50248756218906
gen: 26 best: 282.0 mean: 312.4955223880597
gen: 27 best: 282.0 mean: 311.9925373134328
gen >28, new best = 281.300
gen: 28 best: 281.3 mean: 311.01144278606967
